sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,prediction_x,prediction_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_measurement_x,visual_measurement_y,measurement_var_x,measurement_var_y,final_x,final_y,vx,vy,error_m
1760,1760,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001760.jpg,14,15,0,-1268.1343994140625,582.3790283203125,245.31152103879407,-382.53148354703393,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48779296875,-373.0755615234375,25.119754791259766,23.7816219329834,246.94475464758602,-378.7926156055629,0.2237191258689959,0.47288469215408013,1794.2451817294454
1761,1761,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001761.jpg,14,15,0,-1268.1343994140625,582.3790283203125,247.16847377345502,-378.3197309134088,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.66534423828125,-383.7530517578125,25.127737045288086,23.78894805908203,246.18959894578035,-380.4679878215098,-0.00678024674794217,-0.0394989250497616,1794.505934373512
1762,1762,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001762.jpg,14,15,0,-1266.72509765625,592.4423217773438,246.1828186990324,-380.50748674655955,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.2456512451172,-384.79693603515625,25.121448516845703,23.78317642211914,245.42504879592587,-382.2039472518835,-0.18519806380972403,-0.4440865018376786,1799.0368020549024
1763,1763,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001763.jpg,14,15,0,-1266.72509765625,592.4423217773438,245.23985073211614,-382.64803375372117,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.4795684814453,-373.05950927734375,25.111101150512695,23.773681640625,246.89874252269146,-378.8548831254698,0.20537169994784987,0.46049932580890407,1798.4647313222642
1764,1764,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001764.jpg,14,15,0,-1265.376953125,602.5390014648438,247.1041142226393,-378.39438379966094,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.5518341064453,-383.6029357910156,25.095806121826172,23.759647369384766,246.10519909166663,-380.4553902801652,-0.029816273888037093,-0.031014359319522677,1803.0131088463188
1765,1765,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001765.jpg,14,15,0,-1265.376953125,602.5390014648438,246.0753828177786,-380.4864046394847,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.2329559326172,-384.5552673339844,25.08355712890625,23.748409271240234,245.35421027217882,-382.09661184637605,-0.19962419824648703,-0.4150487207282553,1803.2792182743513
1766,1766,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001766.jpg,14,15,0,-1265.376953125,602.5390014648438,245.15458607393234,-382.5116605671043,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48626708984375,-372.9136962890625,25.07470703125,23.74028778076172,246.8501469176513,-378.713305730551,0.19965742911791884,0.4909552346343348,1802.6887952388488
1767,1767,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001767.jpg,14,15,0,-1264.2740478515625,612.5243530273438,247.0498043467692,-378.22235049591666,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.592529296875,-383.452392578125,25.067995071411133,23.734130859375,246.08795041896065,-380.29211222691856,-0.02687194993322134,-0.0027900363128827155,1807.4506630886763
1768,1768,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001768.jpg,14,15,0,-1264.2740478515625,612.5243530273438,246.06107846902742,-380.29490226323145,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.6221160888672,-383.4078369140625,25.059757232666016,23.726572036743164,245.49778465533205,-381.5269133201702,-0.15954851936581924,-0.29671701205305373,1807.6362760130487
1769,1769,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001769.jpg,14,15,0,-1264.2740478515625,612.5243530273438,245.33823613596624,-381.8236303322233,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.3018341064453,-384.3829345703125,25.053306579589844,23.720653533935547,244.93251584529403,-382.8365597301452,-0.25511921606083104,-0.5383973095731871,1807.884896377835
1770,1770,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001770.jpg,14,15,0,-1263.293701171875,622.4874877929688,244.67739662923321,-383.3749570397184,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48878479003906,-372.8700256347656,25.046558380126953,23.714466094970703,246.56100896607637,-379.2170728403498,0.18861485169171588,0.45372751069435413,1811.9252944090567
1771,1771,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001771.jpg,14,15,0,-1263.293701171875,622.4874877929688,246.74962381776808,-378.7633453296554,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.58761596679688,-383.4145202636719,25.042165756225586,23.710433959960938,245.9032200339689,-380.6042918880328,-0.010791192593527121,0.014425284967907792,1812.1447142656123
1772,1772,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001772.jpg,14,15,0,-1263.293701171875,622.4874877929688,245.89242884137536,-380.5898666030649,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.61451721191406,-383.5852355957031,25.050758361816406,23.718318939208984,245.39228792498403,-381.77510316960144,-0.12862712968007273,-0.2684212973159453,1812.367723532954
1773,1773,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001773.jpg,14,15,0,-1262.302978515625,631.9161987304688,245.26366079530396,-382.0435244669174,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.32269287109375,-384.5694274902344,25.0576171875,23.72461700439453,244.89543863117717,-383.04287426482426,-0.21538333311846508,-0.5069101276600902,1817.0825486216334
1774,1774,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001774.jpg,14,15,0,-1262.302978515625,631.9161987304688,244.6800552980587,-383.54978439248436,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48989868164062,-372.97369384765625,25.05760383605957,23.7246036529541,246.5624121883626,-379.3651168842027,0.2281036371709308,0.4917084022911835,1816.4153342712227
1775,1775,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001775.jpg,14,15,0,-1262.302978515625,631.9161987304688,246.79051582553353,-378.8734084819115,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.61788940429688,-383.5006408691406,25.05596923828125,23.723106384277344,245.94017967588994,-380.70441639866675,0.02776947606311589,0.054775649498106094,1816.644691296574
1776,1776,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001776.jpg,14,15,0,-1261.465576171875,639.8421630859375,245.96794915195306,-380.64964074916867,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.2760009765625,-384.480224609375,25.054122924804688,23.721412658691406,245.3057136980633,-382.16547834818766,-0.12824590810813766,-0.3069406388817456,1820.6755172534345
1777,1777,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001777.jpg,14,15,0,-1261.465576171875,639.8421630859375,245.17746778995516,-382.47241898706943,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48605346679688,-372.9747314453125,25.053953170776367,23.72125816345215,246.86383844082644,-378.71405721536007,0.269042137503958,0.5898927360686893,1820.031427448537
1778,1778,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001778.jpg,14,15,0,-1261.465576171875,639.8421630859375,247.1328805783304,-378.1241644792914,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.6392059326172,-383.58544921875,25.05755043029785,23.724559783935547,246.15696100029808,-380.28505675083665,0.03912708383969296,0.07425179459168396,1820.3255915471184
1779,1779,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001779.jpg,14,15,0,-1260.760986328125,645.3079833984375,246.19608808413778,-380.21080495624494,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.2645263671875,-384.5802917480469,25.05614471435547,23.7232666015625,245.44011163952,-381.93979875870014,-0.13897099476634364,-0.3383255825477381,1823.1510506443774
1780,1780,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001780.jpg,14,15,0,-1260.760986328125,645.3079833984375,245.30114064475367,-382.27812434124786,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.4866943359375,-372.93505859375,25.051677703857422,23.71916961669922,246.93946487383397,-378.5807121383692,0.246995500438404,0.5439589943148369,1822.5006752818101
1781,1781,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001781.jpg,14,15,0,-1260.760986328125,645.3079833984375,247.18646037427237,-378.0367531440544,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.61441040039062,-383.46417236328125,25.0499267578125,23.717565536499023,246.17969669636196,-380.1845975900345,0.009813221325918942,0.03142986841018347,1822.7740550646165
1782,1782,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001782.jpg,14,15,0,-1258.9124755859375,647.857177734375,246.18950991768787,-380.15316772162436,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.24954223632812,-384.40093994140625,25.04715347290039,23.715017318725586,245.43013460034217,-381.8342309003769,-0.1690903603791324,-0.369720748554101,1822.9950866193494
1783,1783,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001783.jpg,14,15,0,-1258.9124755859375,647.857177734375,245.26104423996304,-382.20395164893097,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.47865295410156,-372.99951171875,25.057308197021484,23.72433853149414,246.9114981202894,-378.5622867268052,0.21975409198946483,0.4993059434335255,1822.3728369390242
1784,1784,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001784.jpg,14,15,0,-1255.0623779296875,647.9907836914062,247.13125221227887,-378.0629807833717,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.53857421875,-383.82269287109375,25.06752586364746,23.733715057373047,246.1168531020389,-380.34138042769564,-0.019234386900963657,-0.0443930004702896,1819.6170265863311
1785,1785,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001785.jpg,14,15,0,-1255.0623779296875,647.9907836914062,246.09761871513794,-380.3857734281659,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.3101348876953,-384.7196044921875,25.07745361328125,23.742816925048828,245.39833508720588,-382.09994531617605,-0.1839750526820465,-0.45342991052486253,1820.0190277287038
1786,1786,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001786.jpg,14,15,0,-1255.0623779296875,647.9907836914062,245.21436003452382,-382.5533752267009,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.47579956054688,-373.01806640625,25.07340431213379,23.739107131958008,246.8818968412114,-378.78094710653414,0.20884208355423078,0.44668357460023994,1819.367140431771
1787,1787,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001787.jpg,14,15,0,-1249.27197265625,647.5343627929688,247.09073892476562,-378.3342635319339,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.5438232421875,-383.64495849609375,25.0704288482666,23.736377716064453,246.09400389528926,-380.4355311744396,-0.025943981233397057,-0.054660695092441924,1814.6188323533136
1788,1788,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001788.jpg,14,15,0,-1249.27197265625,647.5343627929688,246.06805991405585,-380.490191869532,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.1909637451172,-384.6191711425781,25.065216064453125,23.73159408569336,245.33337825961058,-382.12406376555265,-0.19899861375166625,-0.4444812875249262,1814.9494842472316
1789,1789,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001789.jpg,14,15,0,-1249.27197265625,647.5343627929688,245.13437964585893,-382.56854505307757,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48052978515625,-372.96063232421875,25.05954360961914,23.726388931274414,246.8355649309989,-378.7663273609682,0.2017213353571786,0.46269017127773016,1814.2852230660508
1790,1790,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001790.jpg,14,15,0,-1241.612548828125,646.7217407226562,247.0372862663561,-378.30363718969045,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.5880126953125,-383.4795227050781,25.05362892150879,23.720962524414062,246.07852216723222,-380.35205716801283,-0.024126948459080033,-0.026060082949308228,1807.7901728444251
1791,1791,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001791.jpg,14,15,0,-1241.612548828125,646.7217407226562,246.05439521877315,-380.37811725096213,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.29214477539062,-384.4208984375,25.045957565307617,23.713924407958984,245.36449848976113,-381.978246254171,-0.18664856566760055,-0.40786767428536336,1808.1273192052445
1792,1792,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001792.jpg,14,15,0,-1241.612548828125,646.7217407226562,245.17784992409352,-382.3861139284563,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48873901367188,-372.88824462890625,25.03966522216797,23.708148956298828,246.86557935862,-378.62670310977416,0.21096114790262274,0.4892217413795706,1807.4585940927948
1793,1793,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001793.jpg,14,15,0,-1232.3804931640625,645.2968139648438,247.07654050652263,-378.13748136839456,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.61825561523438,-383.4366455078125,25.0377197265625,23.706363677978516,246.11416727143842,-380.2348624536415,-0.015777878548343505,-0.011297731018185042,1799.3503495078428
1794,1794,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001794.jpg,14,15,0,-1232.3804931640625,645.2968139648438,246.09838939289008,-380.2461601846597,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.62879943847656,-383.3954772949219,25.03565788269043,23.7044734954834,245.52307943654114,-381.4926283628305,-0.15133042380509762,-0.3087703322613656,1799.5820428036075
1795,1795,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001795.jpg,14,15,0,-1232.3804931640625,645.2968139648438,245.37174901273605,-381.80139869509185,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.29595947265625,-384.3826599121094,25.031652450561523,23.70079803466797,244.95058009551045,-382.82308919886066,-0.25056860549436827,-0.5526081443109919,1799.8715607786091
1796,1796,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001796.jpg,14,15,0,-1222.5050048828125,643.7049560546875,244.70001149001607,-383.3756973431716,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.480712890625,-372.9714660644531,25.032625198364258,23.701692581176758,246.57150041516232,-379.25789669632087,0.190416576662279,0.430181637828179,1790.1504899105528
1797,1797,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001797.jpg,14,15,0,-1222.5050048828125,643.7049560546875,246.7619169918246,-378.8277150584927,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.65435791015625,-383.69195556640625,25.042516708374023,23.710769653320312,245.93708739217183,-380.75241722517165,-0.003944332976015402,-0.02919229687276431,1790.484595865712
1798,1798,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001798.jpg,14,15,0,-1222.5050048828125,643.7049560546875,245.93314305919583,-380.7816095220444,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.28347778320312,-384.5813903808594,25.047222137451172,23.715087890625,245.2875392108103,-382.28507610751205,-0.15606988441991396,-0.3880215500354927,1790.8295559860019
1799,1799,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001799.jpg,14,15,0,-1212.5172119140625,642.1798706054688,245.1314693263904,-382.67309765754754,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.47813415527344,-373.01171875,25.048322677612305,23.716096878051758,246.83265153725287,-378.85015359090977,0.24476824946815282,0.5243555800815378,1781.0683126331314
1800,1800,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001800.jpg,14,15,0,-1212.5172119140625,642.1798706054688,247.07741978672104,-378.32579801082824,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.63653564453125,-383.6541748046875,25.053348541259766,23.720706939697266,246.12218625752647,-380.4340500628147,0.019701978736619774,0.02122337857042922,1781.394993998505
1801,1801,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001801.jpg,14,15,0,-1212.5172119140625,642.1798706054688,246.14188823626307,-380.4128266842443,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.34933471679688,-384.6644287109375,25.058795928955078,23.7257080078125,245.4404256472219,-382.0949244345691,-0.1455654440328005,-0.3801913432511627,1781.791045178304
1802,1802,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001802.jpg,14,15,0,-1202.488525390625,640.7327270507812,245.2948602031891,-382.4751157778203,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49497985839844,-373.0471496582031,25.062175750732422,23.72880744934082,246.938441585997,-378.7450719682738,0.2416514832437144,0.5099050400632616,1772.053474162613
1803,1803,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001803.jpg,14,15,0,-1202.488525390625,640.7327270507812,247.1800930692407,-378.23516692821056,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.66207885742188,-383.57977294921875,25.05994415283203,23.726760864257812,246.19463320862852,-380.34992558816043,0.009493507698444703,0.005283103509619913,1772.3692272010614
1804,1804,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001804.jpg,14,15,0,-1202.488525390625,640.7327270507812,246.20412671632695,-380.3446424846508,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.37088012695312,-384.57830810546875,25.059919357299805,23.72673797607422,245.4866538952529,-382.01983639797425,-0.15952731851908034,-0.39444164530478854,1772.7534870559332
1805,1805,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001805.jpg,14,15,0,-1192.5518798828125,639.330078125,245.32712657673383,-382.414278043279,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49179077148438,-373.038818359375,25.06055450439453,23.727323532104492,246.9570156015854,-378.70461314092375,0.22443534560180975,0.49072935631141146,1763.1166985765906
1806,1806,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001806.jpg,14,15,0,-1192.5518798828125,639.330078125,247.18145094718722,-378.21388378461234,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.6790313720703,-383.52484130859375,25.05807876586914,23.725051879882812,246.2020369252511,-380.31544493656946,-0.006290418542014342,-0.01072743445926938,1763.4312648442087
1807,1807,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001807.jpg,14,15,0,-1192.5518798828125,639.330078125,246.19574650670907,-380.32617237102875,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.37249755859375,-384.54852294921875,25.0578670501709,23.7248592376709,245.48216102552752,-381.99694555578225,-0.1743947513160518,-0.4093961190416442,1763.8171084644277
1808,1808,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001808.jpg,14,15,0,-1182.70703125,637.8495483398438,245.30776627421147,-382.40634167482386,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48983764648438,-373.03692626953125,25.054439544677734,23.72171401977539,246.94466898042702,-378.6986300485729,0.21122549813951808,0.47532123013468996,1754.21611637693
1809,1809,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001809.jpg,14,15,0,-1182.70703125,637.8495483398438,247.15589447856655,-378.2233088184382,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.71060180664062,-383.5205078125,25.054664611816406,23.721920013427734,246.19882169407072,-380.3194620999597,-0.01424476821334153,-0.02486161576175472,1754.548395000204
1810,1810,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001810.jpg,14,15,0,-1172.9132080078125,636.4803466796875,246.18457692585739,-380.3443237157215,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.372314453125,-384.60931396484375,25.055482864379883,23.722671508789062,245.47529229765505,-382.03196729866403,-0.1813426659895972,-0.4275715964352685,1746.1939386918996
1811,1811,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001811.jpg,14,15,0,-1172.9132080078125,636.4803466796875,245.29394963166544,-382.4595388950993,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49252319335938,-373.02777099609375,25.053173065185547,23.72055435180664,246.93728626498915,-378.72720724632705,0.20580787880236495,0.4630528229193314,1745.4574768911332
1812,1812,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001812.jpg,14,15,0,-1172.9132080078125,636.4803466796875,247.14309414379153,-378.2641544234077,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.724365234375,-383.53851318359375,25.05386734008789,23.72119140625,246.19642800758055,-380.3512493331569,-0.017217260154338665,-0.03498238983132923,1745.800290320107
1813,1813,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001813.jpg,14,15,0,-1163.0479736328125,635.0776977539062,246.17921074742623,-380.3862317229882,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.39480590820312,-384.539794921875,25.054428100585938,23.721702575683594,245.4808238806158,-382.02979608208943,-0.181751026005997,-0.4271813582429749,1737.3718736764345
1814,1814,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001814.jpg,14,15,0,-1163.0479736328125,635.0776977539062,245.2990728546098,-382.4569774403324,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49337768554688,-373.03173828125,25.055274963378906,23.72248077392578,246.9406285566227,-378.72746976242337,0.20498508628821996,0.46278032597119634,1736.6256867808129
1815,1815,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001815.jpg,14,15,0,-1163.0479736328125,635.0776977539062,247.14561364291092,-378.26468943645216,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.69273376464844,-383.6194152832031,25.061077117919922,23.72780418395996,246.18573794826878,-380.383253611743,-0.021152358212731287,-0.04276466416269631,1736.9803100798292
1816,1816,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001816.jpg,14,15,0,-1153.0091552734375,633.6416625976562,246.16458559005605,-380.4260182759057,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.39312744140625,-384.573486328125,25.066516876220703,23.73279571533203,245.47142072496789,-382.0668187566029,-0.18445201275440962,-0.43429491959168093,1728.4130410696996
1817,1817,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001817.jpg,14,15,0,-1153.0091552734375,633.6416625976562,245.28696871221348,-382.5011136761946,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.4910125732422,-373.01983642578125,25.069616317749023,23.735637664794922,246.93199544833985,-378.7501766450567,0.20307889513401858,0.46072827907574226,1727.6494035681712
1818,1818,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001818.jpg,14,15,0,-1153.0091552734375,633.6416625976562,247.13507434347386,-378.28944836598095,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.64166259765625,-383.6688232421875,25.071121215820312,23.737018585205078,246.1593859884704,-380.4176640368506,-0.02676212399167724,-0.04707282807311425,1728.0014249969254
1819,1819,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001819.jpg,14,15,0,-1143.1846923828125,632.1945190429688,246.13262386447872,-380.46473686492374,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.32965087890625,-384.64300537109375,25.072547912597656,23.738330841064453,245.42710424041408,-382.11777408294046,-0.1929545128385062,-0.4414817792938594,1719.6139536848164
1820,1820,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001820.jpg,14,15,0,-1143.1846923828125,632.1945190429688,245.23414972757558,-382.5592558622343,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49114990234375,-373.06060791015625,25.084636688232422,23.749420166015625,246.89951257110425,-378.8022865972908,0.19932893901006113,0.454896504356386,1718.850964416977
1821,1821,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001821.jpg,14,15,0,-1143.1846923828125,632.1945190429688,247.0988415101143,-378.3473900929344,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.6312255859375,-383.81494140625,25.093536376953125,23.757585525512695,246.13358996522732,-380.50975171796597,-0.02802930002090087,-0.06099886053136733,1719.236816056457
1822,1822,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001822.jpg,14,15,0,-1133.3603515625,630.78076171875,246.1055606652064,-380.5707505784973,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.29306030273438,-384.83197021484375,25.102527618408203,23.765838623046875,245.39662727902365,-382.255887523267,-0.1950024055857052,-0.4630118855415345,1710.9103013927117
1823,1823,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001823.jpg,14,15,0,-1133.3603515625,630.78076171875,245.20162487343794,-382.71889940880857,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48056030273438,-373.0909118652344,25.107555389404297,23.770450592041016,246.87530402828943,-378.9113493570585,0.19916344894908294,0.4452626951962071,1710.1253241013826
1824,1824,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001824.jpg,14,15,0,-1133.3603515625,630.78076171875,247.07446747723853,-378.4660866618623,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.59608459472656,-383.87274169921875,25.113800048828125,23.776180267333984,246.10510378698055,-380.6041526173721,-0.02911315430795164,-0.06472714783235356,1710.5041325437467
1825,1825,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001825.jpg,14,15,0,-1123.607421875,629.4337768554688,246.07599063267259,-380.66887976520445,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.26547241210938,-384.90594482421875,25.119537353515625,23.781444549560547,245.36787284429903,-382.34437127688705,-0.19585737843837955,-0.4643537043276234,1702.2891583364828
1826,1826,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001826.jpg,14,15,0,-1123.607421875,629.4337768554688,245.17201546586065,-382.80872498121465,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.4806671142578,-373.1043701171875,25.123882293701172,23.785430908203125,246.85717071032354,-378.971301685035,0.20093074521651969,0.4508678752943091,1701.4858218499314
1827,1827,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001827.jpg,14,15,0,-1113.7421875,628.0089111328125,247.05810145554005,-378.52043380974067,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.6163330078125,-383.85906982421875,25.12978744506836,23.790851593017578,246.10316142416607,-380.63138056984053,-0.023908424821614066,-0.05256529795384063,1693.0843484707723
1828,1828,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001828.jpg,14,15,0,-1113.7421875,628.0089111328125,246.07925299934445,-380.68394586779436,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.29551696777344,-384.8182067871094,25.132678985595703,23.793502807617188,245.3816471777887,-382.31869989748327,-0.18815039299564665,-0.4424138455924265,1693.510991874408
1829,1829,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001829.jpg,14,15,0,-1113.7421875,628.0089111328125,245.19349678479304,-382.7611137430757,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48013305664062,-373.0997314453125,25.135868072509766,23.796428680419922,246.86994946889737,-378.9408881734094,0.2065312234049411,0.46857855190813286,1692.694090965615
