sequence_index,frame_id,timestamp_ns,dt_seconds,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,raw_gps_x,raw_gps_y,prediction_x,prediction_y,motion_pred_x,motion_pred_y,visual_correction_x,visual_correction_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_measurement_x,visual_measurement_y,gated_measurement_x,gated_measurement_y,visual_innovation_m,measurement_var_x,measurement_var_y,hardms_support,recovery_proposal_index,recovery_proposal_score,recovery_center_x,recovery_center_y,final_x,final_y,vx,vy,waypoint_confirmation_count,error_m
1122,1122,1782721154197584079,0.333355766,/yh/study/new_data/model_dataset_flight/vi/vi_001122.jpg,0,1,0,-240.00369262695312,151.2818145751953,-245.52838134765625,154.81201171875,-0.11153066158294678,0.47924038767814636,-0.44664686918258667,0.13258156180381775,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.1533527290725931,9.000457763671875,9.000457763671875,0.7415467500686646,0,0.0,-0.11153066158294678,0.47924038767814636,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,284.41940786255725
1123,1123,1782721154531752872,0.334168793,/yh/study/new_data/model_dataset_flight/vi/vi_001123.jpg,0,1,0,-237.23583984375,149.51321411132812,-237.23583984375,149.51321411132812,-0.5581775307655334,0.6118219494819641,-0.44667762517929077,0.13259349763393402,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.5464670715566209,9.000457763671875,9.000457763671875,0.7424359321594238,0,0.0,-0.5581775307655334,0.6118219494819641,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,281.1348095600269
1124,1124,1782721154865192026,0.333439154,/yh/study/new_data/model_dataset_flight/vi/vi_001124.jpg,0,1,0,-234.49920654296875,147.7901611328125,-237.23583984375,149.51321411132812,-1.0048551559448242,0.7444154471158981,-0.44670140743255615,0.13260312378406525,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.9715896083949311,9.000457763671875,9.000457763671875,0.742627739906311,0,0.0,-1.0048551559448242,0.7444154471158981,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,277.9009160812002
1125,1125,1782721155231751412,0.366559386,/yh/study/new_data/model_dataset_flight/vi/vi_001125.jpg,0,1,0,-231.49073791503906,145.8959503173828,-237.23583984375,149.51321411132812,-1.4515565633773804,0.8770185708999634,-0.446746289730072,0.13260607421398163,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.4118656310111892,9.000457763671875,9.000457763671875,0.7420849800109863,0,0.0,-1.4515565633773804,0.8770185708999634,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,274.3457915767592
1126,1126,1782721155565777622,0.33402621,/yh/study/new_data/model_dataset_flight/vi/vi_001126.jpg,0,1,0,-228.74928283691406,144.1698760986328,-228.74928283691406,144.1698760986328,-1.8983028531074524,1.009624645113945,-0.4459739923477173,0.13235978782176971,4.731325209140778,-0.030021965503692627,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.860333257740207,9.000457763671875,9.000457763671875,0.7748210430145264,0,0.0,-1.8983028531074524,1.009624645113945,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,271.1062080560055
1127,1127,1782721155932098735,0.366321113,/yh/study/new_data/model_dataset_flight/vi/vi_001127.jpg,0,1,0,-225.81781005859375,142.3313751220703,-228.74928283691406,144.1698760986328,2.387048363685608,1.111962467432022,-0.44676077365875244,0.13263419270515442,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.416582684394692,9.000457763671875,9.000457763671875,0.7438197135925293,0,0.0,2.387048363685608,1.111962467432022,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,267.6459279674776
1128,1128,1782721156299282217,0.367183482,/yh/study/new_data/model_dataset_flight/vi/vi_001128.jpg,0,1,0,-222.8794403076172,140.48854064941406,-228.74928283691406,144.1698760986328,1.9402875900268555,1.2445966601371765,-0.4467797875404358,0.1326480507850647,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.1992915239887174,9.000457763671875,9.000457763671875,0.7459942102432251,0,0.0,1.9402875900268555,1.2445966601371765,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,264.1775028032521
1129,1129,1782721156632653585,0.333371368,/yh/study/new_data/model_dataset_flight/vi/vi_001129.jpg,0,1,0,-220.21165466308594,138.81539916992188,-220.21165466308594,138.81539916992188,1.4935078024864197,1.3772447109222412,-0.44675561785697937,0.1326330006122589,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.0659825383260704,9.000457763671875,9.000457763671875,0.7451921701431274,0,0.0,1.4935078024864197,1.3772447109222412,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,261.02846914659625
1130,1130,1782721156999300957,0.366647372,/yh/study/new_data/model_dataset_flight/vi/vi_001130.jpg,0,1,0,-217.21551513671875,136.92379760742188,-220.21165466308594,138.81539916992188,1.0467521846294403,1.5098777115345001,-0.4467894434928894,0.1326449066400528,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.0332398533221614,9.000457763671875,9.000457763671875,0.7455794215202332,0,0.0,1.0467521846294403,1.5098777115345001,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,257.4851645930747
1131,1131,1782721157332647129,0.333346172,/yh/study/new_data/model_dataset_flight/vi/vi_001131.jpg,0,1,0,-214.49151611328125,135.20399475097656,-220.21165466308594,138.81539916992188,0.5999627411365509,1.642522618174553,-0.4467903971672058,0.13264232873916626,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.10576730941741,9.000457763671875,9.000457763671875,0.745201051235199,0,0.0,0.5999627411365509,1.642522618174553,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,254.26369111823732
1132,1132,1782721157666187482,0.333540353,/yh/study/new_data/model_dataset_flight/vi/vi_001132.jpg,0,1,0,-211.76593017578125,133.4832000732422,-211.76593017578125,133.4832000732422,0.1531723439693451,1.7751649469137192,-0.4468962550163269,0.13268707692623138,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.273514416950049,9.000457763671875,9.000457763671875,0.7470682263374329,0,0.0,0.1531723439693451,1.7751649469137192,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,251.04034630007277
1133,1133,1782721157999781606,0.333594124,/yh/study/new_data/model_dataset_flight/vi/vi_001133.jpg,0,1,0,-209.04757690429688,131.75563049316406,-211.76593017578125,133.4832000732422,-0.2937239110469818,1.9078520238399506,-0.4468803405761719,0.13268788158893585,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.517598569268241,9.000457763671875,9.000457763671875,0.7469498515129089,0,0.0,-0.2937239110469818,1.9078520238399506,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,247.81950397523562
1134,1134,1782721158334291503,0.334509897,/yh/study/new_data/model_dataset_flight/vi/vi_001134.jpg,0,1,0,-206.32176208496094,130.0233154296875,-211.76593017578125,133.4832000732422,-0.7406042516231537,2.0405399054288864,-0.4474025368690491,0.1325792521238327,-0.030584394931793213,-4.758159190416336,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.8182165242650257,9.000457763671875,9.000457763671875,0.753975510597229,0,0.0,-0.7406042516231537,2.0405399054288864,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,244.58981943152256
1135,1135,1782721158700133256,0.365841753,/yh/study/new_data/model_dataset_flight/vi/vi_001135.jpg,0,1,0,-203.34063720703125,128.1287384033203,-203.34063720703125,128.1287384033203,-1.218591183423996,-2.585040032863617,-0.44683679938316345,0.13267019391059875,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.765161890935259,9.000457763671875,9.000457763671875,0.7456990480422974,0,0.0,-1.218591183423996,-2.585040032863617,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,241.0576274251871
1136,1136,1782721159033693208,0.333559952,/yh/study/new_data/model_dataset_flight/vi/vi_001136.jpg,0,1,0,-200.51148986816406,126.3474349975586,-203.34063720703125,128.1287384033203,-1.6654279828071594,-2.452369838953018,-0.4468647241592407,0.1326778531074524,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.980661765574803,9.000457763671875,9.000457763671875,0.7467764616012573,0,0.0,-1.6654279828071594,-2.452369838953018,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,237.71440890438075
1137,1137,1782721159367241189,0.333547981,/yh/study/new_data/model_dataset_flight/vi/vi_001137.jpg,0,1,0,-197.68243408203125,124.56620788574219,-203.34063720703125,128.1287384033203,-2.1122927069664,-2.319691985845566,-0.446073055267334,0.1324240267276764,4.731325209140778,-0.030021965503692627,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,3.24918733115814,9.000457763671875,9.000457763671875,0.7766266465187073,0,0.0,-2.1122927069664,-2.319691985845566,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,234.37130854841
1138,1138,1782721159700709411,0.333468222,/yh/study/new_data/model_dataset_flight/vi/vi_001138.jpg,0,1,0,-194.85406494140625,122.785400390625,-194.85406494140625,122.785400390625,2.1729594469070435,-2.217289924621582,-0.4468158781528473,0.13265931606292725,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.387376017982518,9.000457763671875,9.000457763671875,0.7453417181968689,0,0.0,2.1729594469070435,-2.217289924621582,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,231.02901285199553
1139,1139,1782721160034295596,0.333586185,/yh/study/new_data/model_dataset_flight/vi/vi_001139.jpg,0,1,0,-192.0177764892578,120.99646759033203,-194.85406494140625,122.785400390625,1.7261435687541962,-2.084630608558655,-0.4467874765396118,0.13264673948287964,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.001127821862807,9.000457763671875,9.000457763671875,0.7460473775863647,0,0.0,1.7261435687541962,-2.084630608558655,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,227.67568424487104
1140,1140,1782721160367890417,0.333594821,/yh/study/new_data/model_dataset_flight/vi/vi_001140.jpg,0,1,0,-189.18141174316406,119.20748901367188,-194.85406494140625,122.785400390625,1.2793560922145844,-1.9519838690757751,-0.44677793979644775,0.1326417326927185,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.656509998848368,9.000457763671875,9.000457763671875,0.7470206618309021,0,0.0,1.2793560922145844,-1.9519838690757751,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,224.32226668657293
1141,1141,1782721160701246153,0.333355736,/yh/study/new_data/model_dataset_flight/vi/vi_001141.jpg,0,1,0,-186.34707641601562,117.4197998046875,-186.34707641601562,117.4197998046875,0.8325781524181366,-1.8193421363830566,-0.446765273809433,0.1326385736465454,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.3849135369571441,9.000457763671875,9.000457763671875,0.7484711408615112,0,0.0,0.8325781524181366,-1.8193421363830566,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,220.97125348836983
1142,1142,1782721161034881994,0.333635841,/yh/study/new_data/model_dataset_flight/vi/vi_001142.jpg,0,1,0,-183.55494689941406,115.63081359863281,-186.34707641601562,117.4197998046875,0.3858128786087036,-1.6867035627365112,-0.44677817821502686,0.13264450430870056,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.2354585464799523,9.000457763671875,9.000457763671875,0.7502605319023132,0,0.0,0.3858128786087036,-1.6867035627365112,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,217.65524801175846
1143,1143,1782721161368282294,0.3334003,/yh/study/new_data/model_dataset_flight/vi/vi_001143.jpg,0,1,0,-180.76480102539062,113.84308624267578,-186.34707641601562,117.4197998046875,-0.06096529960632324,-1.5540590584278107,-0.4467582702636719,0.1326451152563095,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.252644188738186,9.000457763671875,9.000457763671875,0.7528051137924194,0,0.0,-0.06096529960632324,-1.5540590584278107,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,214.3415945382991
1144,1144,1782721161701899243,0.333616949,/yh/study/new_data/model_dataset_flight/vi/vi_001144.jpg,0,1,0,-177.97283935546875,112.05419921875,-177.97283935546875,112.05419921875,-0.5077235698699951,-1.4214139431715012,-0.4467759132385254,0.1326528787612915,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.4304699483442516,9.000457763671875,9.000457763671875,0.7548573017120361,0,0.0,-0.5077235698699951,-1.4214139431715012,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,211.02578935251506
1145,1145,1782721162035557148,0.333657905,/yh/study/new_data/model_dataset_flight/vi/vi_001145.jpg,0,1,0,-175.1536407470703,110.28015899658203,-177.97283935546875,112.05419921875,-0.9544994831085205,-1.2887610644102097,-0.4467375576496124,0.13264065980911255,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.7198217470878825,9.000457763671875,9.000457763671875,0.7542825937271118,0,0.0,-0.9544994831085205,-1.2887610644102097,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,207.69485946153878
1146,1146,1782721162368967377,0.333410229,/yh/study/new_data/model_dataset_flight/vi/vi_001146.jpg,0,1,0,-172.33653259277344,108.50743865966797,-177.97283935546875,112.05419921875,-1.401237040758133,-1.156120404601097,-0.4466826319694519,0.13261426985263824,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.0745137678601875,9.000457763671875,9.000457763671875,0.7537293434143066,0,0.0,-1.401237040758133,-1.156120404601097,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,204.36640186226737
1147,1147,1782721162702676255,0.333708878,/yh/study/new_data/model_dataset_flight/vi/vi_001147.jpg,0,1,0,-169.51690673828125,106.7331314086914,-169.51690673828125,106.7331314086914,-1.8479196727275848,-1.0235061347484589,-0.4459473788738251,0.13240015506744385,4.731325209140778,-0.030021965503692627,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.4664812237144993,9.000457763671875,9.000457763671875,0.7773489952087402,0,0.0,-1.8479196727275848,-1.0235061347484589,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,201.03496820182323
1148,1148,1782721163036184636,0.333508381,/yh/study/new_data/model_dataset_flight/vi/vi_001148.jpg,0,1,0,-166.68472290039062,104.95948791503906,-169.51690673828125,106.7331314086914,2.4374581575393677,-0.9211279451847076,-0.44638046622276306,0.13249903917312622,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.9384646729508457,9.000457763671875,9.000457763671875,0.749572217464447,0,0.0,2.4374581575393677,-0.9211279451847076,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,197.6932649636861
1149,1149,1782721163369721902,0.333537266,/yh/study/new_data/model_dataset_flight/vi/vi_001149.jpg,0,1,0,-163.85231018066406,103.1856918334961,-169.51690673828125,106.7331314086914,1.9910776913166046,-0.7886289060115814,-0.4464646577835083,0.1325342059135437,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.4735945131473618,9.000457763671875,9.000457763671875,0.751333475112915,0,0.0,1.9910776913166046,-0.7886289060115814,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,194.35128722721308
1150,1150,1782721163703229626,0.333507724,/yh/study/new_data/model_dataset_flight/vi/vi_001150.jpg,0,1,0,-161.02012634277344,101.41205596923828,-161.02012634277344,101.41205596923828,1.5446130335330963,-0.6560947000980377,-0.4463208317756653,0.1324622929096222,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.0093358742478982,9.000457763671875,9.000457763671875,0.7477906942367554,0,0.0,1.5446130335330963,-0.6560947000980377,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,191.00958907168885
1151,1151,1782721164036766720,0.333537094,/yh/study/new_data/model_dataset_flight/vi/vi_001151.jpg,0,1,0,-158.17091369628906,99.62356567382812,-161.02012634277344,101.41205596923828,1.098292201757431,-0.5236324071884155,-0.44659262895584106,0.1325773447751999,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5477173950132814,9.000457763671875,9.000457763671875,0.7523845434188843,0,0.0,1.098292201757431,-0.5236324071884155,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,187.64556412139004
1152,1152,1782721164370116815,0.333350095,/yh/study/new_data/model_dataset_flight/vi/vi_001152.jpg,0,1,0,-155.32330322265625,97.83607482910156,-161.02012634277344,101.41205596923828,0.65169957280159,-0.39105506241321564,-0.44652754068374634,0.13254517316818237,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.12120294349343566,9.000457763671875,9.000457763671875,0.7511357069015503,0,0.0,0.65169957280159,-0.39105506241321564,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,184.2834277485686
1153,1153,1782721164703864266,0.333747451,/yh/study/new_data/model_dataset_flight/vi/vi_001153.jpg,0,1,0,-152.4722900390625,96.04645538330078,-152.4722900390625,96.04645538330078,0.20517203211784363,-0.25850988924503326,-0.4466407299041748,0.13258668780326843,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.40419162268022907,9.000457763671875,9.000457763671875,0.753312885761261,0,0.0,0.20517203211784363,-0.25850988924503326,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,180.9172780187584
1154,1154,1782721165037517991,0.333653725,/yh/study/new_data/model_dataset_flight/vi/vi_001154.jpg,0,1,0,-149.82516479492188,94.34442138671875,-152.4722900390625,96.04645538330078,-0.24146869778633118,-0.12592320144176483,-0.4466714859008789,0.1326017826795578,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.8638111707337073,9.000457763671875,9.000457763671875,0.7519450783729553,0,0.0,-0.24146869778633118,-0.12592320144176483,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,177.77030813641335
1155,1155,1782721165404528406,0.367010415,/yh/study/new_data/model_dataset_flight/vi/vi_001155.jpg,0,1,0,-146.9134063720703,92.47222900390625,-152.4722900390625,96.04645538330078,-0.6881401836872101,0.006678581237792969,-0.4466812014579773,0.13260158896446228,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.3278529766146847,9.000457763671875,9.000457763671875,0.7506228685379028,0,0.0,-0.6881401836872101,0.006678581237792969,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,174.30873751047133
1156,1156,1782721165770970743,0.366442337,/yh/study/new_data/model_dataset_flight/vi/vi_001156.jpg,0,1,0,-144.0061492919922,90.60293579101562,-144.0061492919922,90.60293579101562,-1.1348213851451874,0.13928017020225525,-0.4467625617980957,0.13263292610645294,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.7928879486065425,9.000457763671875,9.000457763671875,0.7492650151252747,0,0.0,-1.1348213851451874,0.13928017020225525,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,170.85252647624114
1157,1157,1782721166104653699,0.333682956,/yh/study/new_data/model_dataset_flight/vi/vi_001157.jpg,0,1,0,-139.83798217773438,87.919189453125,-144.0061492919922,90.60293579101562,-1.581583946943283,0.2719130963087082,-0.44672244787216187,0.13261961936950684,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.2583863607578967,9.000457763671875,9.000457763671875,0.750001847743988,0,0.0,-1.581583946943283,0.2719130963087082,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,165.89534678365254
1158,1158,1782721166438101467,0.333447768,/yh/study/new_data/model_dataset_flight/vi/vi_001158.jpg,0,1,0,-135.67276000976562,85.23733520507812,-135.67276000976562,85.23733520507812,-2.028306394815445,0.404532715678215,-0.4459781348705292,0.13239583373069763,4.731325209140778,-0.030021965503692627,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.724025884350138,9.000457763671875,9.000457763671875,0.7752652764320374,0,0.0,-2.028306394815445,0.404532715678215,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,160.94168273528336
1159,1159,1782721166771781408,0.333679941,/yh/study/new_data/model_dataset_flight/vi/vi_001159.jpg,0,1,0,-132.8868408203125,83.48136901855469,-135.67276000976562,85.23733520507812,2.2570406794548035,0.50690658390522,-0.44666600227355957,0.13260382413864136,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.959762507090521,9.000457763671875,9.000457763671875,0.7487673759460449,0,0.0,2.2570406794548035,0.50690658390522,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,157.64854520680242
1160,1160,1782721167105144362,0.333362954,/yh/study/new_data/model_dataset_flight/vi/vi_001160.jpg,0,1,0,-130.10357666015625,81.72706604003906,-135.67276000976562,85.23733520507812,1.810374677181244,0.6395104080438614,-0.44670259952545166,0.13262008130550385,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.6713808889366562,9.000457763671875,9.000457763671875,0.7497271299362183,0,0.0,1.810374677181244,0.6395104080438614,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,154.35854068642328
1161,1161,1782721167438668295,0.333523933,/yh/study/new_data/model_dataset_flight/vi/vi_001161.jpg,0,1,0,-127.31895446777344,79.971923828125,-127.31895446777344,79.971923828125,1.3636720776557922,0.7721304893493652,-0.44672489166259766,0.13262705504894257,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.4766612796612095,9.000457763671875,9.000457763671875,0.7492092847824097,0,0.0,1.3636720776557922,0.7721304893493652,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,151.06693985099753
1162,1162,1782721167772136569,0.333468274,/yh/study/new_data/model_dataset_flight/vi/vi_001162.jpg,0,1,0,-124.50147247314453,78.22492980957031,-127.31895446777344,79.971923828125,0.9169471859931946,0.9047575443983078,-0.446702241897583,0.13261450827121735,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.414852812181747,9.000457763671875,9.000457763671875,0.7489791512489319,0,0.0,0.9169471859931946,0.9047575443983078,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,147.75186436484202
1163,1163,1782721168106077769,0.3339412,/yh/study/new_data/model_dataset_flight/vi/vi_001163.jpg,0,1,0,-121.68000030517578,76.47545623779297,-127.31895446777344,79.971923828125,0.4702449440956116,1.0373720526695251,-0.44675737619400024,0.1326359659433365,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.5024490400588328,9.000457763671875,9.000457763671875,0.747945249080658,0,0.0,0.4702449440956116,1.0373720526695251,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,144.43209435636402
1164,1164,1782721168439486306,0.333408537,/yh/study/new_data/model_dataset_flight/vi/vi_001164.jpg,0,1,0,-118.86302185058594,74.72877502441406,-118.86302185058594,74.72877502441406,0.023487567901611328,1.1700080186128616,-0.4467615485191345,0.13263611495494843,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.7167659477448358,9.000457763671875,9.000457763671875,0.7494045495986938,0,0.0,0.023487567901611328,1.1700080186128616,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,141.117618353617
1165,1165,1782721168773157647,0.333671341,/yh/study/new_data/model_dataset_flight/vi/vi_001165.jpg,0,1,0,-116.19981384277344,73.051025390625,-118.86302185058594,74.72877502441406,-0.4232739806175232,1.30264413356781,-0.44675135612487793,0.1326342076063156,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.017819394013497,9.000457763671875,9.000457763671875,0.7483690977096558,0,0.0,-0.4232739806175232,1.30264413356781,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,137.96999699758808
