sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,forward_recovery_candidate_count,endpoint_distance_m,transition_probability,current_leg_visual_top1,next_leg_visual_top1,next_visual_stronger,within_transition_zone,transition_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
1714,1714,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001714.jpg,14,15,-32.68341868676126,17,18,878.6656494140625,0.10297141224145889,3.245276689529419,-100.0,0,0,0,0,0,-1173.7647705078125,536.5264282226562,-743.6707153320312,457.9593200683594,-742.5272216796875,453.89617919921875,-4.243319988250732,2.2408604621887207,0.5639455318450928,0.4328957796096802,0.003158681560307741,-740.840087890625,454.76092529296875,11.372330418140365,11.372330418140365,-765.6700763871077,471.24701651369924,440.5784606933594,413.2828099044759
1715,1715,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001715.jpg,14,15,-32.68341868676126,18,18,875.286865234375,0.10648699104785919,3.2430830001831055,-100.0,0,0,0,0,0,-1177.1932373046875,536.9654541015625,-740.840087890625,454.76092529296875,-741.7513427734375,450.0563659667969,-4.279029846191406,2.2585415840148926,0.5644167065620422,0.43250706791877747,0.003076201770454645,-738.9683837890625,451.33416748046875,11.368118330294234,11.368118330294234,-762.3552778393567,468.7749978274468,446.5128479003906,420.40512715740215
1716,1716,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001716.jpg,14,15,-32.68341868676126,15,18,871.5513305664062,0.09969136118888855,3.1651837825775146,-100.0,0,0,0,0,0,-1180.6339111328125,537.4059448242188,-738.9683837890625,451.33416748046875,-738.9096069335938,447.0572814941406,-3.9336299896240234,2.4909815788269043,0.5631085634231567,0.4336938261985779,0.003197602927684784,-736.592529296875,448.0440979003906,11.375587191049469,11.375587191049469,-759.1589301524849,466.20294446445445,452.94403076171875,427.4471041574619
1717,1717,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001717.jpg,14,15,-32.68341868676126,17,18,867.692138671875,0.10161543637514114,3.2031826972961426,-100.0,0,0,0,0,0,-1183.7562255859375,537.7996215820312,-736.592529296875,448.0440979003906,-736.476806640625,443.5032653808594,-3.890028476715088,2.4659335613250732,0.5626586079597473,0.4340769648551941,0.0032644029706716537,-734.1504516601562,444.61846923828125,11.379106774105294,11.379106774105294,-756.056847008266,463.52557899432156,459.16021728515625,434.10067016539756
1718,1718,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001718.jpg,14,15,-32.68341868676126,12,18,863.5310668945312,0.1220126673579216,3.2228269577026367,-100.0,0,0,0,0,0,-1187.179443359375,538.231201171875,-734.1504516601562,444.61846923828125,-728.6622924804688,447.9251403808594,-5.115052223205566,2.449881076812744,0.5611888766288757,0.43545955419540405,0.0033515901304781437,-729.3171997070312,444.5764465332031,11.38546103800913,11.38546103800913,-752.7414224921584,461.17609331813384,467.342529296875,441.21863471682127
1719,1719,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001719.jpg,14,15,-32.68341868676126,13,18,858.7890625,0.15904095768928528,3.2394344806671143,-100.0,0,0,0,0,0,-1190.6114501953125,538.6638793945312,-729.3171997070312,444.5764465332031,-723.9546508789062,447.8624267578125,-4.7447309494018555,2.5052452087402344,0.5557375550270081,0.4401693642139435,0.004093060735613108,-723.9910278320312,444.21337890625,11.423971339344064,11.423971339344064,-749.1868430467729,459.07889372490354,476.0835266113281,448.5414738240795
1720,1720,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001720.jpg,14,15,-32.68341868676126,16,18,854.79443359375,0.14277444779872894,3.2784249782562256,-100.0,0,0,0,0,0,-1193.80419921875,539.110595703125,-723.9910278320312,444.21337890625,-721.7305297851562,443.2785949707031,-4.498409271240234,2.3754687309265137,0.5609588623046875,0.4355568289756775,0.0034843466710299253,-720.4995727539062,442.2666931152344,11.391018729029154,11.391018729029154,-745.6296503570009,456.99419774312634,483.1107482910156,455.63530269433386
1721,1721,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001721.jpg,14,15,-32.68341868676126,17,18,850.721435546875,0.1303703337907791,3.3000259399414062,-100.0,0,0,0,0,0,-1197.2916259765625,539.5985717773438,-720.4995727539062,442.2666931152344,-716.6656494140625,442.8541564941406,-4.4860405921936035,2.348688840866089,0.5617964267730713,0.43489253520965576,0.0033110552467405796,-716.4614868164062,441.0655822753906,11.38267087631331,11.38267087631331,-742.0103811478108,455.01772954939963,490.8221435546875,463.07119405638497
1722,1722,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001722.jpg,14,15,-32.68341868676126,17,18,846.5220947265625,0.14167237281799316,3.2851502895355225,-100.0,0,0,0,0,0,-1200.4766845703125,540.0442504882812,-716.4614868164062,441.0655822753906,-711.71826171875,442.97125244140625,-4.421993732452393,2.313650608062744,0.5613451600074768,0.43522143363952637,0.0034334338270127773,-711.9524536132812,440.3885498046875,11.388292974351245,11.388292974351245,-738.2824833778523,453.20336338979047,498.5851745605469,470.2816382636996
1723,1723,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001723.jpg,14,15,-32.68341868676126,16,18,842.0144653320312,0.14085060358047485,3.2585384845733643,-100.0,0,0,0,0,0,-1205.586669921875,540.6799926757812,-711.9524536132812,440.3885498046875,-705.6268310546875,443.4878234863281,-4.285591125488281,2.2448716163635254,0.5618056654930115,0.4347436726093292,0.00345066050067544,-706.760498046875,440.22406005859375,11.388021644877167,11.388021644877167,-734.3728734532327,451.5935658917748,508.8407897949219,479.5610841379158
1724,1724,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001724.jpg,14,15,-32.68341868676126,16,18,837.8096313476562,0.1463261991739273,3.268944263458252,-100.0,0,0,0,0,0,-1210.2296142578125,541.2576293945312,-706.760498046875,440.22406005859375,-702.1630249023438,441.5233459472656,-4.3360795974731445,2.266000986099243,0.5631607174873352,0.43344855308532715,0.0033907401375472546,-702.385986328125,439.30224609375,11.382943058468989,11.382943058468989,-730.404020307061,450.0684895984739,517.9768676757812,488.4138202661103
1725,1725,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001725.jpg,14,15,-32.68341868676126,18,18,833.0285034179688,0.15261930227279663,3.227421998977661,-100.0,0,0,0,0,0,-1213.3311767578125,541.6336669921875,-702.385986328125,439.30224609375,-698.9359741210938,435.34552001953125,-4.424882888793945,2.3049216270446777,0.5651330351829529,0.43169084191322327,0.0031760220881551504,-698.6798095703125,436.2062072753906,11.370495672160997,11.370495672160997,-726.4641284191213,448.3469055967077,525.3389282226562,495.72365548729533
1726,1726,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001726.jpg,14,15,-32.68341868676126,18,18,828.6402587890625,0.17198604345321655,3.2354729175567627,-100.0,0,0,0,0,0,-1216.754150390625,542.0486450195312,-698.6798095703125,436.2062072753906,-692.7560424804688,436.87835693359375,-4.672689437866211,2.4259982109069824,0.5672650933265686,0.4298306405544281,0.002904317807406187,-694.1179809570312,435.2353210449219,11.355220323490787,11.355220323490787,-722.442795818712,446.7168492673438,533.439453125,503.4201689841759
1727,1727,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001727.jpg,14,15,-32.68341868676126,18,18,824.088134765625,0.18177388608455658,3.2513837814331055,-100.0,0,0,0,0,0,-1220.1458740234375,542.4598999023438,-694.1179809570312,435.2353210449219,-687.0400390625,437.8582763671875,-4.200155258178711,1.8242028951644897,0.5666730999946594,0.4301774203777313,0.003149505006149411,-688.9003295898438,434.9986572265625,11.36614052198166,11.36614052198166,-718.2771992079471,445.26158176505857,542.0053100585938,511.19436598007746
1728,1728,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001728.jpg,14,15,-32.68341868676126,17,18,820.0833129882812,0.18135583400726318,3.244065284729004,-100.0,0,0,0,0,0,-1223.382568359375,542.908935546875,-688.9003295898438,434.9986572265625,-683.767333984375,437.1445007324219,-4.495075225830078,2.0697948932647705,0.5664626955986023,0.4302959442138672,0.003241423051804304,-684.4732055664062,434.51873779296875,11.370167780549522,11.370167780549522,-714.0807801965203,443.927967898031,549.7015380859375,518.8309391146435
1729,1729,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001729.jpg,14,15,-32.68341868676126,17,18,816.1209106445312,0.1743629276752472,3.2256295680999756,-100.0,0,0,0,0,0,-1226.6282958984375,543.3593139648438,-684.4732055664062,434.51873779296875,-680.069580078125,435.7339172363281,-4.436059951782227,2.0357117652893066,0.5660345554351807,0.4306930899620056,0.0032723904587328434,-680.351318359375,433.6268615722656,11.372294898742965,11.372294898742965,-709.894429183556,442.64944032739453,557.1891479492188,526.4564252226236
1730,1730,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001730.jpg,14,15,-32.68341868676126,18,18,810.9469604492188,0.17812959849834442,3.2838401794433594,-100.0,0,0,0,0,0,-1230.174560546875,543.8513793945312,-680.351318359375,433.6268615722656,-674.1806030273438,431.7791748046875,-3.9492368698120117,1.6922404766082764,0.5680997967720032,0.4287671446800232,0.003133042249828577,-675.5863647460938,431.48138427734375,11.362353079436152,11.362353079436152,-705.6330269087238,441.2622568695842,565.8577880859375,534.4795118354887
1731,1731,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001731.jpg,14,15,-32.68341868676126,18,18,806.760498046875,0.2201732099056244,3.2395999431610107,-100.0,0,0,0,0,0,-1233.38525390625,544.3153686523438,-675.5863647460938,431.48138427734375,-670.5968017578125,430.88330078125,-4.4786176681518555,2.2762563228607178,0.5714801549911499,0.4256875813007355,0.002832253696396947,-671.5616455078125,430.01116943359375,11.342818482093513,11.342818482093513,-701.3950136137985,439.8627756576243,573.3334350585938,542.1475444468423
1732,1732,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001732.jpg,14,15,-32.68341868676126,13,18,803.3343505859375,0.2138216495513916,3.2000222206115723,-100.0,0,0,0,0,0,-1236.892578125,544.8222045898438,-671.5616455078125,430.01116943359375,-667.4011840820312,431.82275390625,-4.383255958557129,2.2432284355163574,0.5704673528671265,0.4265758991241455,0.0029567440506070852,-667.814208984375,429.5191345214844,11.350086593057569,11.350086593057569,-697.2213296208338,438.57718736052163,580.6419067382812,550.0300538589728
1733,1733,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001733.jpg,14,15,-32.68341868676126,18,18,799.5596923828125,0.23183751106262207,3.197683334350586,-100.0,0,0,0,0,0,-1240.111328125,545.2874145507812,-667.814208984375,429.5191345214844,-667.1823120117188,425.6080627441406,-4.483819007873535,2.2949726581573486,0.567631185054779,0.42901620268821716,0.003352598287165165,-665.3192138671875,426.4089050292969,11.37188805253392,11.37188805253392,-693.263405367754,437.0675338902319,586.9566040039062,557.4533103266124
1734,1734,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001734.jpg,14,15,-32.68341868676126,18,18,795.9712524414062,0.20980125665664673,3.2015843391418457,-100.0,0,0,0,0,0,-1243.4815673828125,545.7384643554688,-665.3192138671875,426.4089050292969,-663.0330200195312,424.51263427734375,-4.467276573181152,2.2908012866973877,0.5693264007568359,0.42770862579345703,0.002965024206787348,-662.3819580078125,424.3403625488281,11.353017746307852,11.353017746307852,-689.4261743572149,435.48609581906726,593.6448974609375,564.9185457290599
1735,1735,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001735.jpg,14,15,-32.68341868676126,16,18,792.331298828125,0.2176135927438736,3.268226146697998,-100.0,0,0,0,0,0,-1246.5555419921875,546.14990234375,-662.3819580078125,424.3403625488281,-660.9649658203125,421.0036315917969,-4.216766357421875,2.1450507640838623,0.5700072050094604,0.42696672677993774,0.003026047023013234,-659.7853393554688,421.6380920410156,11.353865063102045,11.353865063102045,-685.7436570138864,433.76564786002194,599.8353881835938,571.9617041278013
1736,1736,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001736.jpg,14,15,-32.68341868676126,17,18,788.573486328125,0.23002538084983826,3.1542155742645264,-100.0,0,0,0,0,0,-1249.925537109375,546.6009521484375,-659.7853393554688,421.6380920410156,-656.8792114257812,420.4058532714844,-4.353901386260986,2.235891342163086,0.5681309700012207,0.4287557899951935,0.0031132460571825504,-656.498779296875,419.8040771484375,11.361511958921527,11.361511958921527,-682.1126893652225,432.0322156990522,606.8218383789062,579.2559239532495
1737,1737,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001737.jpg,14,15,-32.68341868676126,18,18,783.8338623046875,0.252853661775589,3.1756954193115234,-100.0,0,0,0,0,0,-1252.6943359375,546.9646606445312,-656.498779296875,419.8040771484375,-654.2830810546875,413.4737243652344,-4.26378870010376,2.197784900665283,0.5687849521636963,0.42799925804138184,0.003215753473341465,-653.4530639648438,415.75177001953125,11.364030955564786,11.364030955564786,-678.5550093185452,430.0112326633046,613.4385986328125,585.9300902727448
1738,1738,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001738.jpg,14,15,-32.68341868676126,14,18,780.6309814453125,0.20587119460105896,3.0757479667663574,-100.0,0,0,0,0,0,-1255.7103271484375,547.36083984375,-653.4530639648438,415.75177001953125,-652.7833862304688,412.0245361328125,-3.3805723190307617,1.6877965927124023,0.5710352659225464,0.42622050642967224,0.002744231838732958,-651.3836669921875,413.02685546875,11.340347082067032,11.340347082067032,-675.1757901403138,427.89893609522227,619.0770263671875,592.6984858310835
1739,1739,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001739.jpg,14,15,-32.68341868676126,18,18,776.8963012695312,0.20112907886505127,3.1741275787353516,-100.0,0,0,0,0,0,-1258.7388916015625,547.7586669921875,-651.3836669921875,413.02685546875,-651.6112060546875,406.53900146484375,-3.4252140522003174,1.7171483039855957,0.568366527557373,0.42858225107192993,0.003051271429285407,-649.5040893554688,408.99127197265625,11.358564068640511,11.358564068640511,-671.9881086485782,425.55115199316396,624.8387451171875,599.3422711758087
1740,1740,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001740.jpg,14,15,-32.68341868676126,17,18,773.6922607421875,0.18823285400867462,3.2039291858673096,-100.0,0,0,0,0,0,-1260.9417724609375,548.0135498046875,-649.5040893554688,408.99127197265625,-649.4222412109375,404.8442687988281,-3.4062142372131348,1.6906965970993042,0.568233847618103,0.4288407564163208,0.002925438340753317,-647.5789184570312,406.0213623046875,11.353911568431275,11.353911568431275,-668.9560419121417,423.1251958176684,629.5838012695312,605.0158726306099
1741,1741,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001741.jpg,14,15,-32.68341868676126,12,18,770.1058349609375,0.20129971206188202,3.170339584350586,-100.0,0,0,0,0,0,-1263.365966796875,548.2939453125,-647.5789184570312,406.0213623046875,-646.7191162109375,402.52056884765625,-3.7652652263641357,1.9406588077545166,0.5651692152023315,0.4315749704837799,0.003255782648921013,-645.1117553710938,403.1949157714844,11.373513033157034,11.373513033157034,-665.9986849750969,420.6532849114494,635.052734375,610.8517067003709
1742,1742,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001742.jpg,14,15,-32.68341868676126,16,18,766.0006713867188,0.2040490061044693,3.1994969844818115,-100.0,0,0,0,0,0,-1265.571044921875,548.549072265625,-645.1117553710938,403.1949157714844,-643.2652587890625,399.1061706542969,-3.75657320022583,1.9335039854049683,0.5646665096282959,0.43203204870224,0.0033014491200447083,-642.1965942382812,400.10369873046875,11.376347695584245,11.376347695584245,-663.0467722947941,418.1047447561602,640.8055419921875,616.4829451689556
1743,1743,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001743.jpg,14,15,-32.68341868676126,18,18,761.5435180664062,0.2246442288160324,3.1287038326263428,-100.0,0,0,0,0,0,-1267.686279296875,549.1079711914062,-642.1965942382812,400.10369873046875,-642.6641845703125,390.927490234375,-3.793342113494873,1.9268054962158203,0.563798189163208,0.4328109622001648,0.003390834666788578,-640.2342529296875,394.781982421875,11.38161857471015,11.38161857471015,-660.21834729343,415.21305694950496,646.152099609375,622.0491431329104
1744,1744,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001744.jpg,14,15,-32.68341868676126,18,18,757.9861450195312,0.2213178277015686,3.0564322471618652,-100.0,0,0,0,0,0,-1269.6151123046875,549.6177368164062,-640.2342529296875,394.781982421875,-643.4407348632812,384.8994445800781,-4.21098518371582,1.2462583780288696,0.5633770823478699,0.4332493245601654,0.003373570041731,-639.477783203125,389.1727600097656,11.381833948741802,11.381833948741802,-657.6464751482681,411.98400714837794,650.2427368164062,627.2548576180317
1745,1745,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001745.jpg,14,15,-32.68341868676126,15,18,753.9443969726562,0.24817124009132385,2.979731321334839,-100.0,0,0,0,0,0,-1270.1434326171875,550.5604248046875,-639.477783203125,389.1727600097656,-640.7791748046875,382.29827880859375,-5.073360443115234,1.407501220703125,0.5595768094062805,0.4364094138145447,0.004013752564787865,-637.4993896484375,384.6162414550781,11.413706846084517,11.413706846084517,-655.1540200518251,408.59826050621,654.0458374023438,631.161812580417
1746,1746,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001746.jpg,14,15,-32.68341868676126,18,18,749.0755004882812,0.2625776529312134,2.913377523422241,-100.0,0,0,0,0,0,-1270.6246337890625,551.4190063476562,-637.4993896484375,384.6162414550781,-636.6425170898438,379.20684814453125,-5.467838764190674,1.91632080078125,0.5568373203277588,0.43865442276000977,0.004508256912231445,-634.274169921875,380.51806640625,11.437130913947929,11.437130913947929,-652.5746342756312,405.1293824824972,658.8998413085938,635.1271179450317
1747,1747,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001747.jpg,14,15,-32.68341868676126,12,18,744.183349609375,0.25913727283477783,2.8911960124969482,-100.0,0,0,0,0,0,-1271.106201171875,552.2782592773438,-634.274169921875,380.51806640625,-633.40625,374.7576904296875,-5.259770393371582,1.841079831123352,0.5569700002670288,0.43856704235076904,0.004462963901460171,-631.0863037109375,376.3017272949219,11.435236284478203,11.435236284478203,-649.9184544044693,401.5659861911239,663.77197265625,639.209203620209
1748,1748,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001748.jpg,14,15,-32.68341868676126,12,18,738.4779663085938,0.2627456784248352,2.870999574661255,-100.0,0,0,0,0,0,-1271.03369140625,553.8015747070312,-631.0863037109375,376.3017272949219,-627.0444946289062,372.6873779296875,-5.605989933013916,1.9659264087677002,0.5559596419334412,0.43941912055015564,0.004621258936822414,-626.4197387695312,372.983642578125,11.442863650520145,11.442863650520145,-647.014471652952,398.033766211974,669.4940185546875,643.1668498802372
1749,1749,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001749.jpg,14,15,-32.68341868676126,13,18,733.19921875,0.2730958163738251,2.8924081325531006,-100.0,0,0,0,0,0,-1270.961181640625,555.3242797851562,-626.4197387695312,372.983642578125,-622.7189331054688,370.8092956542969,-5.391633987426758,1.8864707946777344,0.5561316609382629,0.43917736411094666,0.004690991714596748,-621.8812255859375,370.28790283203125,11.445053561851042,11.445053561851042,-643.9079995856231,394.60437434814963,674.939453125,647.3226252256163
1750,1750,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001750.jpg,14,15,-32.68341868676126,13,18,728.3978271484375,0.2561337947845459,2.8636105060577393,-100.0,0,0,0,0,0,-1270.8814697265625,556.9982299804688,-621.8812255859375,370.28790283203125,-620.11865234375,367.6055603027344,-5.074566841125488,1.4210058450698853,0.5535698533058167,0.44151875376701355,0.004911452531814575,-618.0736083984375,367.2919616699219,11.457631656409735,11.457631656409735,-640.7170805656631,391.23089840809405,679.8135986328125,651.6026132415025
1751,1751,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001751.jpg,14,15,-32.68341868676126,13,18,723.6959838867188,0.23700740933418274,2.9148662090301514,-100.0,0,0,0,0,0,-1270.6866455078125,559.153564453125,-618.0736083984375,367.2919616699219,-617.9119873046875,362.5848388671875,-4.915098190307617,1.3207875490188599,0.5515448451042175,0.44343698024749756,0.005018102470785379,-614.925048828125,363.3681335449219,11.46498671621377,11.46498671621377,-637.5321955290738,387.790312424262,684.3648071289062,655.9343882384784
1752,1752,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001752.jpg,14,15,-32.68341868676126,8,18,718.5174560546875,0.21200037002563477,2.941020965576172,-100.0,0,0,0,0,0,-1270.472412109375,561.5238037109375,-614.925048828125,363.3681335449219,-609.4716796875,365.45367431640625,-4.1759467124938965,0.7834124565124512,0.5500295758247375,0.44496363401412964,0.005006824154406786,-609.4406127929688,362.4807434082031,11.467166821805986,11.467166821805986,-634.0628935786833,384.6645883247758,690.3485717773438,660.5272570783703
1753,1753,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001753.jpg,14,15,-32.68341868676126,15,18,712.9224243164062,0.2628438174724579,2.9075698852539062,-100.0,0,0,0,0,0,-1270.258544921875,563.8888549804688,-609.4406127929688,362.4807434082031,-605.9486694335938,362.7371826171875,-4.707571983337402,0.9612501263618469,0.5468409657478333,0.4470432996749878,0.006115812808275223,-604.18115234375,360.3844299316406,11.510907112342496,11.510907112342496,-630.3838917744002,381.6752462434584,696.471923828125,665.3129872094528
1754,1754,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001754.jpg,14,15,-32.68341868676126,15,18,707.8651123046875,0.24832193553447723,2.929044008255005,-100.0,0,0,0,0,0,-1269.9805908203125,566.6162719726562,-604.18115234375,360.3844299316406,-599.6098022460938,361.6109313964844,-4.9752397537231445,1.3661205768585205,0.5513273477554321,0.44353315234184265,0.005139418411999941,-599.0740356445312,359.083251953125,11.46965598367486,11.46965598367486,-626.5147788421351,378.8834423810638,702.271728515625,670.2923738870979
1755,1755,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001755.jpg,14,15,-32.68341868676126,16,18,702.8137817382812,0.2523919343948364,2.915562868118286,-100.0,0,0,0,0,0,-1269.6754150390625,569.6097412109375,-599.0740356445312,359.083251953125,-595.986083984375,358.74212646484375,-4.82029914855957,0.946194052696228,0.549740731716156,0.44479238986968994,0.00546690309420228,-594.4518432617188,356.9736328125,11.483837001633391,11.483837001633391,-622.5565633981905,376.1786449244908,707.9131469726562,675.4097994251915
1756,1756,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001756.jpg,14,15,-32.68341868676126,17,18,697.9437255859375,0.19808043539524078,2.9827072620391846,-100.0,0,0,0,0,0,-1269.3701171875,572.605224609375,-594.4518432617188,356.9736328125,-590.6356201171875,357.10968017578125,-3.443281412124634,1.6262363195419312,0.5493830442428589,0.4456285536289215,0.004988395143300295,-589.8030395507812,355.26165771484375,11.467590129181717,11.467590129181717,-618.5073397989242,373.5927381796337,713.4771118164062,680.608789794048
1757,1757,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001757.jpg,14,15,-32.68341868676126,16,18,693.259033203125,0.18511183559894562,2.9923696517944336,-100.0,0,0,0,0,0,-1268.9716796875,575.7566528320312,-589.8030395507812,355.26165771484375,-586.728271484375,353.486328125,-3.7245893478393555,1.9000638723373413,0.552846372127533,0.44260430335998535,0.004549336154013872,-585.77587890625,352.8683166503906,11.445904329477665,11.445904329477665,-614.4541070051106,371.0263722832082,718.6346435546875,685.7898663028251
1758,1758,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001758.jpg,14,15,-32.68341868676126,18,18,688.849609375,0.1638798713684082,3.0639803409576416,-100.0,0,0,0,0,0,-1268.5352783203125,579.2077026367188,-585.77587890625,352.8683166503906,-583.263427734375,349.7044677734375,-3.7385480403900146,2.1616997718811035,0.5567067265510559,0.43924614787101746,0.004047088325023651,-582.3167724609375,350.05926513671875,11.420462618767813,11.420462618767813,-610.4673830612975,368.42534549368065,723.4672241210938,691.0011265210826
1759,1759,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001759.jpg,14,15,-32.68341868676126,13,18,684.774658203125,0.15168745815753937,3.0796902179718018,-100.0,0,0,0,0,0,-1268.1343994140625,582.3790283203125,-582.3167724609375,350.05926513671875,-578.9413452148438,349.1798400878906,-3.7463748455047607,2.1664233207702637,0.5576642155647278,0.4384755790233612,0.003860193770378828,-578.6033325195312,348.3307189941406,11.411682115291402,11.411682115291402,-606.5132686570562,365.9317374702584,728.1701049804688,696.1263896595988
1760,1760,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001760.jpg,14,15,-32.68341868676126,14,18,680.4659423828125,0.15571698546409607,3.1048567295074463,-100.0,0,0,0,0,0,-1267.692626953125,585.5333251953125,-578.6033325195312,348.3307189941406,-574.4442749023438,348.1441345214844,-3.753453254699707,2.1827218532562256,0.5564025640487671,0.43957847356796265,0.00401895958930254,-574.4647827148438,346.8575134277344,11.419986887820984,11.419986887820984,-602.5401497349341,363.56706537296185,733.1650390625,701.210979983214
1761,1761,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001761.jpg,14,15,-32.68341868676126,16,18,675.9126586914062,0.15899987518787384,3.0909371376037598,-100.0,0,0,0,0,0,-1267.2091064453125,588.9857177734375,-574.4647827148438,346.8575134277344,-569.4735717773438,346.3941650390625,-3.7414183616638184,2.179689884185791,0.5578049421310425,0.43833765387535095,0.0038574375212192535,-570.075439453125,345.3248596191406,11.411310467550988,11.411310467550988,-598.5135205876284,361.3044671005035,738.4889526367188,706.3940390840957
1762,1762,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001762.jpg,14,15,-32.68341868676126,17,18,671.8638916015625,0.1945004016160965,3.0748703479766846,-100.0,0,0,0,0,0,-1266.72509765625,592.4423217773438,-570.075439453125,345.3248596191406,-567.3331298828125,344.117431640625,-3.7241790294647217,1.9021174907684326,0.5553165078163147,0.4405479431152344,0.004135606810450554,-566.525146484375,343.3726806640625,11.426320374572397,11.426320374572397,-594.5514067931236,359.0834170974428,743.1793823242188,711.5292327669755
1763,1763,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001763.jpg,14,15,-32.68341868676126,17,18,667.7874145507812,0.20032121241092682,3.06148362159729,-100.0,0,0,0,0,0,-1266.0828857421875,597.2522583007812,-566.525146484375,343.3726806640625,-564.4744262695312,342.63470458984375,-3.7234067916870117,1.8902384042739868,0.550368070602417,0.44488441944122314,0.004747476894408464,-562.94091796875,341.42315673828125,11.457327925129075,11.457327925129075,-590.6455539723189,356.9012813474005,748.2360229492188,716.9269009256411
1764,1764,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001764.jpg,14,15,-32.68341868676126,13,18,662.869873046875,0.257254421710968,2.9005420207977295,-100.0,0,0,0,0,0,-1265.376953125,602.5390014648438,-562.94091796875,341.42315673828125,-561.475830078125,336.85272216796875,-4.960043907165527,1.3513140678405762,0.5518691539764404,0.44304943084716797,0.005081388633698225,-559.4564819335938,337.6701965332031,11.466667088956058,11.466667088956058,-586.7936595974393,354.52621525608924,753.9755859375,722.4857288401903
1765,1765,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001765.jpg,14,15,-32.68341868676126,16,18,658.23974609375,0.24875979125499725,2.9308953285217285,-100.0,0,0,0,0,0,-1265.0313720703125,605.668212890625,-559.4564819335938,337.6701965332031,-559.086181640625,330.4833984375,-4.955017566680908,1.3559534549713135,0.5561533570289612,0.4394114017486572,0.004435256589204073,-556.8344116210938,333.0205993652344,11.43576341675147,11.43576341675147,-583.083963910324,351.8632882499757,758.8673095703125,727.6463476634592
