pair_current_index,pair_next_index,current_frame_id,next_frame_id,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,ms_candidate_count,gru_next_xy_x,gru_next_xy_y,kalman_next_xy_x,kalman_next_xy_y
2004,2005,2004,2005,-639.6740112304688,414.1543884277344,-639.6740112304688,414.1543884277344,0.0,-651.1114501953125,412.18707275390625,11.60540137328373,-636.7581787109375,412.29400634765625,-655.8825073242188,420.0794372558594,20.64831420080517,36,-657.185546875,414.0379943847656,-655.8825073242188,420.0794372558594
2005,2006,2005,2006,-636.7581787109375,412.29400634765625,-636.7581787109375,412.29400634765625,0.0,-647.490478515625,412.7286376953125,10.741096941470216,-633.8692626953125,410.41375732421875,-653.6820678710938,417.6673583984375,21.09886199484161,36,-652.8117065429688,417.076171875,-653.6820678710938,417.6673583984375
2006,2007,2006,2007,-633.8692626953125,410.41375732421875,-633.8692626953125,410.41375732421875,0.0,-647.574951171875,413.5321044921875,14.055959080637537,-631.2333374023438,408.69818115234375,-652.9317626953125,416.1490478515625,22.942037284514925,36,-653.7205810546875,417.3556823730469,-652.9317626953125,416.1490478515625
2007,2008,2007,2008,-631.2333374023438,408.69818115234375,-631.2333374023438,408.69818115234375,0.0,-643.8413696289062,396.6946105957031,17.4082791433929,-628.3430786132812,406.81707763671875,-650.103759765625,409.35845947265625,21.90857973146597,36,-647.0183715820312,401.04144287109375,-650.103759765625,409.35845947265625
2008,2009,2008,2009,-628.3430786132812,406.81707763671875,-628.3430786132812,406.81707763671875,0.0,-635.0914916992188,398.38916015625,10.79679916623641,-625.6209716796875,405.0799255371094,-645.6246337890625,404.7297668457031,20.00672659120458,36,-637.8416137695312,402.1759338378906,-645.6246337890625,404.7297668457031
2009,2010,2009,2010,-625.6209716796875,405.0799255371094,-625.6209716796875,405.0799255371094,0.0,-636.52978515625,391.5470886230469,17.382171510172263,-622.6394653320312,403.1772155761719,-641.2785034179688,398.08837890625,19.321231829833476,36,-637.6585693359375,394.7735595703125,-641.2785034179688,398.08837890625
2010,2011,2010,2011,-622.6394653320312,403.1772155761719,-622.6394653320312,403.1772155761719,0.0,-619.74560546875,397.38031005859375,6.479084695235731,-619.9177856445312,401.4403381347656,-630.9591674804688,395.626953125,12.478283460425887,36,-618.8519287109375,398.13775634765625,-630.9591674804688,395.626953125
2011,2012,2011,2012,-619.9177856445312,401.4403381347656,-619.9177856445312,401.4403381347656,0.0,-617.9113159179688,399.3412780761719,2.9037861307602166,-617.0423583984375,399.6247253417969,-622.303955078125,395.5207824707031,6.672836481504678,36,-616.1095581054688,400.955078125,-622.303955078125,395.5207824707031
2012,2013,2012,2013,-617.0423583984375,399.6247253417969,-617.0423583984375,399.6247253417969,0.0,-618.1891479492188,385.6790771484375,13.992720600609756,-614.4209594726562,397.9695129394531,-616.9417114257812,390.3544616699219,8.021421086489164,36,-617.5236206054688,387.5940246582031,-616.9417114257812,390.3544616699219
2013,2014,2013,2014,-614.4209594726562,397.9695129394531,-614.4209594726562,397.9695129394531,0.0,-617.7622680664062,386.1922607421875,12.242059158355085,-611.5435791015625,396.1526794433594,-612.993408203125,387.8602600097656,8.418207914181071,36,-615.6868896484375,389.3189392089844,-612.993408203125,387.8602600097656
2014,2015,2014,2015,-611.5435791015625,396.1526794433594,-611.5435791015625,396.1526794433594,0.0,-612.0802001953125,385.743896484375,10.42260643435705,-608.7725830078125,394.3317565917969,-608.5865478515625,384.9734191894531,9.360186323758034,36,-609.8409423828125,385.392333984375,-608.5865478515625,384.9734191894531
2015,2016,2015,2016,-608.7725830078125,394.3317565917969,-608.7725830078125,394.3317565917969,0.0,-606.641357421875,381.29608154296875,13.208745075774413,-605.7254638671875,392.32940673828125,-604.1862182617188,380.9395446777344,11.49339961857413,36,-604.9632568359375,380.2065124511719,-604.1862182617188,380.9395446777344
2016,2017,2016,2017,-605.7254638671875,392.32940673828125,-605.7254638671875,392.32940673828125,0.0,-606.518310546875,382.2118835449219,10.148540852046484,-602.9548950195312,390.5087585449219,-601.5955810546875,379.42694091796875,11.16487422105902,36,-604.5518798828125,382.6185302734375,-601.5955810546875,379.42694091796875
2017,2018,2017,2018,-602.9548950195312,390.5087585449219,-602.9548950195312,390.5087585449219,0.0,-603.335693359375,380.34490966796875,10.170979862784561,-598.711181640625,387.77789306640625,-598.781005859375,378.6390686035156,9.139091201265702,36,-601.4232788085938,381.2580871582031,-598.781005859375,378.6390686035156
2018,2019,2018,2019,-598.711181640625,387.77789306640625,-598.711181640625,387.77789306640625,0.0,-598.5696411132812,380.6884460449219,7.090859806209288,-594.478515625,385.0541076660156,-595.8645629882812,379.3973693847656,5.824072052766699,36,-597.3998413085938,382.937255859375,-595.8645629882812,379.3973693847656
2019,2020,2019,2020,-594.478515625,385.0541076660156,-594.478515625,385.0541076660156,0.0,-595.9591064453125,378.2127685546875,6.9997192810413145,-591.8435668945312,383.3844909667969,-593.9588012695312,377.89459228515625,5.883298734201852,36,-596.6259765625,377.92919921875,-593.9588012695312,377.89459228515625
2020,2021,2020,2021,-591.8435668945312,383.3844909667969,-591.8435668945312,383.3844909667969,0.0,-595.1697998046875,378.6090087890625,5.819712656348694,-588.9536743164062,381.5533142089844,-592.8152465820312,377.586181640625,5.536233482936016,36,-596.05078125,379.18121337890625,-592.8152465820312,377.586181640625
2021,2022,2021,2022,-588.9536743164062,381.5533142089844,-588.9536743164062,381.5533142089844,0.0,-592.3524169921875,376.61090087890625,5.998241517437476,-586.0634155273438,379.721923828125,-591.7979125976562,376.7394104003906,6.4637328994968914,36,-594.2819213867188,377.3177795410156,-591.7979125976562,376.7394104003906
2022,2023,2022,2023,-586.0634155273438,379.721923828125,-586.0634155273438,379.721923828125,0.0,-588.276611328125,376.33270263671875,4.047845839069586,-583.1085205078125,377.82330322265625,-590.7138061523438,375.0505676269531,8.094963398224372,36,-592.4373168945312,374.2262268066406,-590.7138061523438,375.0505676269531
2023,2024,2023,2024,-583.1085205078125,377.82330322265625,-583.1085205078125,377.82330322265625,0.0,-588.532470703125,376.258544921875,5.645148736844259,-580.4191284179688,376.0952453613281,-590.1814575195312,374.44451904296875,9.900907375858962,36,-592.31103515625,375.320556640625,-590.1814575195312,374.44451904296875
2024,2025,2024,2025,-580.4191284179688,376.0952453613281,-580.4191284179688,376.0952453613281,0.0,-583.68310546875,371.7538146972656,5.431534442391839,-577.7300415039062,374.3674621582031,-586.4445190429688,373.450927734375,8.762542674868223,36,-582.5648803710938,373.64849853515625,-586.4445190429688,373.450927734375
2025,2026,2025,2026,-577.7300415039062,374.3674621582031,-577.7300415039062,374.3674621582031,0.0,-585.8033447265625,368.7364501953125,9.84309507478055,-574.8062744140625,372.47576904296875,-584.723876953125,372.1497497558594,9.922959674330349,36,-585.5416259765625,371.750244140625,-584.723876953125,372.1497497558594
2026,2027,2026,2027,-574.8062744140625,372.47576904296875,-574.8062744140625,372.47576904296875,0.0,-575.5372924804688,368.8473815917969,3.7012947611928815,-572.1458740234375,370.7545166015625,-579.9661865234375,371.4232177734375,7.848850161324476,36,-575.5889892578125,372.03076171875,-579.9661865234375,371.4232177734375
2027,2028,2027,2028,-572.1458740234375,370.7545166015625,-572.1458740234375,370.7545166015625,0.0,-575.1370239257812,364.264404296875,7.146225259935984,-569.4885864257812,369.0352478027344,-576.6214599609375,369.92486572265625,7.188136400485076,36,-575.6575927734375,369.1474304199219,-576.6214599609375,369.92486572265625
2028,2029,2028,2029,-569.4885864257812,369.0352478027344,-569.4885864257812,369.0352478027344,0.0,-569.5296630859375,363.8643798828125,5.1710310710038065,-566.7642822265625,367.27215576171875,-572.5746459960938,368.08648681640625,5.867151114545274,36,-571.0413208007812,366.9308776855469,-572.5746459960938,368.08648681640625
2029,2030,2029,2030,-566.7642822265625,367.27215576171875,-566.7642822265625,367.27215576171875,0.0,-565.4976806640625,363.0740966796875,4.384972015230257,-563.7696533203125,365.3341369628906,-568.7891845703125,366.47747802734375,5.1480989461539455,36,-567.9482421875,365.942626953125,-568.7891845703125,366.47747802734375
2030,2031,2030,2031,-563.7696533203125,365.3341369628906,-563.7696533203125,365.3341369628906,0.0,-564.89501953125,358.41949462890625,7.00562115130762,-561.0428466796875,363.5694580078125,-566.3582763671875,362.87353515625,5.360792980341922,36,-567.42431640625,360.537109375,-566.3582763671875,362.87353515625
2031,2032,2031,2032,-561.0428466796875,363.5694580078125,-561.0428466796875,363.5694580078125,0.0,-557.5994873046875,357.65643310546875,6.84255707182174,-558.3824462890625,361.8601379394531,-561.8156127929688,361.866943359375,3.4331732489468365,36,-559.5906372070312,362.9488525390625,-561.8156127929688,361.866943359375
2032,2033,2032,2033,-558.3824462890625,361.8601379394531,-558.3824462890625,361.8601379394531,0.0,-557.1806030273438,353.3492431640625,8.595333449233381,-555.4598388671875,359.9823303222656,-559.5955200195312,358.84234619140625,4.289921026366631,36,-561.4434204101562,357.1466369628906,-559.5955200195312,358.84234619140625
2033,2034,2033,2034,-555.4598388671875,359.9823303222656,-555.4598388671875,359.9823303222656,0.0,-555.179931640625,353.8938903808594,6.094870710326254,-552.535888671875,358.1036682128906,-555.4832763671875,356.68011474609375,3.2731634085863988,36,-554.0215454101562,356.4637145996094,-555.4832763671875,356.68011474609375
2034,2035,2034,2035,-552.535888671875,358.1036682128906,-552.535888671875,358.1036682128906,0.0,-552.4725341796875,354.2065124511719,3.897670691936145,-549.6467895507812,356.2462463378906,-551.7936401367188,355.52825927734375,2.2637298552285183,36,-551.4453125,356.7157897949219,-551.7936401367188,355.52825927734375
2035,2036,2035,2036,-549.6467895507812,356.2462463378906,-549.6467895507812,356.2462463378906,0.0,-553.0880126953125,351.9393005371094,5.5128757342538375,-547.0167846679688,354.555419921875,-550.9291381835938,354.2315979003906,3.9257318722528063,36,-554.5626831054688,355.01983642578125,-550.9291381835938,354.2315979003906
2036,2037,2036,2037,-547.0167846679688,354.555419921875,-547.0167846679688,354.555419921875,0.0,-550.7835693359375,352.6655578613281,4.214290609668361,-544.1207885742188,352.69354248046875,-550.0595092773438,353.2286682128906,5.962781493499954,36,-552.3986206054688,354.20574951171875,-550.0595092773438,353.2286682128906
2037,2038,2037,2038,-544.1207885742188,352.69354248046875,-544.1207885742188,352.69354248046875,0.0,-550.607666015625,349.8062438964844,7.100427596483431,-539.640869140625,349.89642333984375,-548.4419555664062,351.8545837402344,9.016291611728679,36,-549.509521484375,352.11749267578125,-548.4419555664062,351.8545837402344
2038,2039,2038,2039,-539.640869140625,349.89642333984375,-539.640869140625,349.89642333984375,0.0,-547.4692993164062,349.3536682128906,7.847222575211968,-535.562744140625,347.3502197265625,-546.2451782226562,350.9159851074219,11.261841797338393,36,-546.1622314453125,351.78662109375,-546.2451782226562,350.9159851074219
2039,2040,2039,2040,-535.562744140625,347.3502197265625,-535.562744140625,347.3502197265625,0.0,-540.078369140625,342.6385803222656,6.526133236208713,-532.6717529296875,345.51611328125,-542.8834228515625,347.6995849609375,10.442497362667797,36,-540.6233520507812,344.93048095703125,-542.8834228515625,347.6995849609375
2040,2041,2040,2041,-532.6717529296875,345.51611328125,-532.6717529296875,345.51611328125,0.0,-535.0714721679688,339.3253173828125,6.639623956120385,-529.7866821289062,343.685791015625,-538.4646606445312,343.9023742675781,8.680680815620148,36,-536.0900268554688,340.8450622558594,-538.4646606445312,343.9023742675781
2041,2042,2041,2042,-529.7866821289062,343.685791015625,-529.7866821289062,343.685791015625,0.0,-534.427734375,341.2557067871094,5.238766582760891,-527.1578369140625,342.01800537109375,-535.8275146484375,342.0094299316406,8.669681975486727,36,-536.2184448242188,342.5628662109375,-535.8275146484375,342.0094299316406
2042,2043,2042,2043,-527.1578369140625,342.01800537109375,-527.1578369140625,342.01800537109375,0.0,-535.4625854492188,331.8123474121094,13.157670865619075,-524.493408203125,340.2962341308594,-534.2083740234375,338.5583801269531,9.869179166918245,36,-536.3999633789062,335.8616638183594,-534.2083740234375,338.5583801269531
2043,2044,2043,2044,-524.493408203125,340.2962341308594,-524.493408203125,340.2962341308594,0.0,-528.0621337890625,336.62420654296875,5.120506704805179,-521.57470703125,338.41021728515625,-530.5194091796875,337.9587707519531,8.956087343064691,36,-528.5538330078125,341.270263671875,-530.5194091796875,337.9587707519531
2044,2045,2044,2045,-521.57470703125,338.41021728515625,-521.57470703125,338.41021728515625,0.0,-527.0684204101562,338.5588684082031,5.495724142090523,-518.9061889648438,336.685791015625,-527.876953125,338.6419982910156,9.181577017127019,36,-528.1780395507812,342.9444580078125,-527.876953125,338.6419982910156
2045,2046,2045,2046,-518.9061889648438,336.685791015625,-518.9061889648438,336.685791015625,0.0,-524.1228637695312,332.73828125,6.5419056373174715,-516.0077514648438,334.7712707519531,-524.8414306640625,337.34906005859375,9.20211312167704,36,-524.3355712890625,337.5834045410156,-524.8414306640625,337.34906005859375
2046,2047,2046,2047,-516.0077514648438,334.7712707519531,-516.0077514648438,334.7712707519531,0.0,-527.0470581054688,329.48028564453125,12.241765171441058,-513.3672485351562,333.027099609375,-523.8766479492188,335.565673828125,10.81165274638431,36,-527.699462890625,334.81890869140625,-523.8766479492188,335.565673828125
2047,2048,2047,2048,-513.3672485351562,333.027099609375,-513.3672485351562,333.027099609375,0.0,-514.3370971679688,330.30035400390625,2.894088451915631,-510.7157897949219,331.2756652832031,-518.356201171875,334.8028259277344,8.415268755150061,36,-513.917724609375,335.5303039550781,-518.356201171875,334.8028259277344
2048,2049,2048,2049,-510.7157897949219,331.2756652832031,-510.7157897949219,331.2756652832031,0.0,-514.6361083984375,330.9156188964844,3.936817414315773,-507.7536315917969,329.3597412109375,-515.00439453125,333.50811767578125,8.353597458473592,36,-514.6241455078125,333.5458068847656,-515.00439453125,333.50811767578125
2049,2050,2049,2050,-507.7536315917969,329.3597412109375,-507.7536315917969,329.3597412109375,0.0,-508.4051208496094,335.87835693359375,6.5510906872601256,-505.0410461425781,327.605224609375,-510.5985412597656,335.56854248046875,9.710828156941302,36,-509.1539306640625,339.1478576660156,-510.5985412597656,335.56854248046875
2050,2051,2050,2051,-505.0410461425781,327.605224609375,-505.0410461425781,327.605224609375,0.0,-503.872314453125,328.8212585449219,1.686615633253047,-502.0760192871094,325.68743896484375,-507.20233154296875,332.9659729003906,8.902591397760627,36,-507.2599792480469,330.64697265625,-507.20233154296875,332.9659729003906
2051,2052,2051,2052,-502.0760192871094,325.68743896484375,-502.0760192871094,325.68743896484375,0.0,-502.49798583984375,332.00299072265625,6.3296326731679375,-499.10321044921875,323.8428649902344,-503.1377258300781,331.10015869140625,8.30335030114109,36,-502.168212890625,330.2920227050781,-503.1377258300781,331.10015869140625
2052,2053,2052,2053,-499.10321044921875,323.8428649902344,-499.10321044921875,323.8428649902344,0.0,-497.85223388671875,327.46002197265625,3.8273707679564626,-496.14495849609375,322.00732421875,-498.3042297363281,329.485595703125,7.78376494268163,36,-496.476318359375,328.8332824707031,-498.3042297363281,329.485595703125
2053,2054,2053,2054,-496.14495849609375,322.00732421875,-496.14495849609375,322.00732421875,0.0,-494.5862731933594,323.86505126953125,2.425005086214161,-493.44647216796875,320.3329772949219,-493.3479919433594,326.5389404296875,6.206744459433552,36,-491.71307373046875,324.6896057128906,-493.3479919433594,326.5389404296875
2054,2055,2054,2055,-493.44647216796875,320.3329772949219,-493.44647216796875,320.3329772949219,0.0,-494.0415344238281,326.1427001953125,5.840118086791714,-490.7530517578125,318.660400390625,-490.01068115234375,326.0827941894531,7.459426507496823,36,-491.212646484375,327.36749267578125,-490.01068115234375,326.0827941894531
2055,2056,2055,2056,-490.7530517578125,318.660400390625,-490.7530517578125,318.660400390625,0.0,-486.24005126953125,319.45361328125,4.5821785317772665,-488.0473327636719,316.9802551269531,-485.6062927246094,322.9176330566406,6.419589796260075,36,-484.8384094238281,321.1418762207031,-485.6062927246094,322.9176330566406
2056,2057,2056,2057,-488.0473327636719,316.9802551269531,-488.0473327636719,316.9802551269531,0.0,-486.23492431640625,319.3730163574219,3.0016879727503523,-485.0926818847656,315.1454772949219,-482.4664306640625,320.89581298828125,6.321673517397707,36,-483.92578125,320.76171875,-482.4664306640625,320.89581298828125
2057,2058,2057,2058,-485.0926818847656,315.1454772949219,-485.0926818847656,315.1454772949219,0.0,-480.158935546875,318.2347412109375,5.821117115249043,-480.9620361328125,312.46514892578125,-477.85260009765625,319.3459167480469,7.5507323009529514,36,-476.98974609375,319.6949768066406,-477.85260009765625,319.3459167480469
2058,2059,2058,2059,-480.9620361328125,312.46514892578125,-480.9620361328125,312.46514892578125,0.0,-476.39508056640625,316.95379638671875,6.403517718731611,-476.8409729003906,309.791015625,-474.1069030761719,318.33685302734375,8.9725400367455,36,-474.4031677246094,319.05078125,-474.1069030761719,318.33685302734375
2059,2060,2059,2060,-476.8409729003906,309.791015625,-476.8409729003906,309.791015625,0.0,-473.2566833496094,317.34912109375,8.364932149192144,-474.1192626953125,308.00518798828125,-470.5054016113281,318.97259521484375,11.547467826653255,36,-471.0020751953125,320.1507263183594,-470.5054016113281,318.97259521484375
2060,2061,2060,2061,-474.1192626953125,308.00518798828125,-474.1192626953125,308.00518798828125,0.0,-473.48974609375,316.08447265625,8.10377269533874,-471.14593505859375,306.0542907714844,-471.1850891113281,318.279296875,12.225068804339704,36,-476.17633056640625,318.51824951171875,-471.1850891113281,318.279296875
2061,2062,2061,2062,-471.14593505859375,306.0542907714844,-471.14593505859375,306.0542907714844,0.0,-471.614013671875,316.1025695800781,10.059175145281323,-468.4259033203125,304.2695617675781,-470.9583435058594,318.04327392578125,14.004584960305152,36,-474.579833984375,318.5469055175781,-470.9583435058594,318.04327392578125
2062,2063,2062,2063,-468.4259033203125,304.2695617675781,-468.4259033203125,304.2695617675781,0.0,-470.9512634277344,307.73968505859375,4.291759467515268,-465.5291748046875,302.3658752441406,-470.74420166015625,315.942138671875,14.543432667788517,36,-473.3074951171875,310.1177673339844,-470.74420166015625,315.942138671875
2063,2064,2063,2064,-465.5291748046875,302.3658752441406,-465.5291748046875,302.3658752441406,0.0,-470.7641296386719,306.9122009277344,6.933529356335095,-462.8830871582031,300.62689208984375,-470.85687255859375,313.598876953125,15.226741112420626,36,-472.9899597167969,310.3423767089844,-470.85687255859375,313.598876953125
2064,2065,2064,2065,-462.8830871582031,300.62689208984375,-462.8830871582031,300.62689208984375,0.0,-468.8181457519531,307.2174987792969,8.869104636112374,-459.9903869628906,298.7258605957031,-471.98126220703125,311.3302917480469,17.3969185143438,36,-474.1149597167969,309.9066162109375,-471.98126220703125,311.3302917480469
2065,2066,2065,2066,-459.9903869628906,298.7258605957031,-459.9903869628906,298.7258605957031,0.0,-469.5525207519531,297.26580810546875,9.672960036833109,-457.2487487792969,296.9888610839844,-473.109130859375,306.870849609375,18.6870387419199,36,-475.1175231933594,301.984375,-473.109130859375,306.870849609375
2066,2067,2066,2067,-457.2487487792969,296.9888610839844,-457.2487487792969,296.9888610839844,0.0,-466.2983093261719,298.2845153808594,9.141841507517356,-454.5061950683594,295.25128173828125,-472.6636047363281,303.75115966796875,20.048427635852985,36,-472.34185791015625,302.43536376953125,-472.6636047363281,303.75115966796875
2067,2068,2067,2068,-454.5061950683594,295.25128173828125,-454.5061950683594,295.25128173828125,0.0,-466.4156799316406,298.4290466308594,12.326151849674224,-451.50384521484375,293.34912109375,-471.80633544921875,300.0766296386719,21.388092035964522,36,-471.23468017578125,298.3616638183594,-471.80633544921875,300.0766296386719
2068,2069,2068,2069,-451.50384521484375,293.34912109375,-451.50384521484375,293.34912109375,0.0,-463.601318359375,292.12347412109375,12.159402410654737,-448.6200866699219,291.5310974121094,-470.5597839355469,295.939697265625,22.3782499042193,36,-469.13232421875,294.1390075683594,-470.5597839355469,295.939697265625
2069,2070,2069,2070,-448.6200866699219,291.5310974121094,-448.6200866699219,291.5310974121094,0.0,-447.67877197265625,286.8372802734375,4.787274035458813,-445.99273681640625,289.87469482421875,-464.9806823730469,291.7628479003906,19.08159318560706,36,-447.73504638671875,290.3630676269531,-464.9806823730469,291.7628479003906
2070,2071,2070,2071,-445.99273681640625,289.87469482421875,-445.99273681640625,289.87469482421875,0.0,-444.3207702636719,283.2212219238281,6.860333358496138,-443.0989685058594,288.0503234863281,-457.1917724609375,288.0749816894531,14.092825527311653,36,-442.1191711425781,287.57098388671875,-457.1917724609375,288.0749816894531
2071,2072,2071,2072,-443.0989685058594,288.0503234863281,-443.0989685058594,288.0503234863281,0.0,-436.82550048828125,281.14111328125,9.33239447438498,-440.47100830078125,286.36016845703125,-445.292236328125,285.3282775878906,4.930419703986741,36,-433.7152404785156,286.0234069824219,-445.292236328125,285.3282775878906
2072,2073,2072,2073,-440.47100830078125,286.36016845703125,-440.47100830078125,286.36016845703125,0.0,-436.46575927734375,280.9941711425781,6.695964972912059,-437.58636474609375,284.5048828125,-437.5893859863281,282.82733154296875,1.6775539901292187,36,-434.79876708984375,283.82208251953125,-437.5893859863281,282.82733154296875
2073,2074,2073,2074,-437.58636474609375,284.5048828125,-437.58636474609375,284.5048828125,0.0,-435.7166748046875,273.75238037109375,10.913846674268568,-434.7043151855469,282.65130615234375,-435.0849914550781,279.0007629394531,3.670337882452518,36,-438.4035339355469,277.77001953125,-435.0849914550781,279.0007629394531
2074,2075,2074,2075,-434.7043151855469,282.65130615234375,-434.7043151855469,282.65130615234375,0.0,-432.72296142578125,273.1596374511719,9.696264097792673,-430.4891357421875,279.9167785644531,-432.00616455078125,276.4530334472656,3.781389512195698,36,-435.17572021484375,277.44091796875,-432.00616455078125,276.4530334472656
2075,2076,2075,2076,-430.4891357421875,279.9167785644531,-430.4891357421875,279.9167785644531,0.0,-428.9144287109375,268.812255859375,11.215619766284153,-426.2790222167969,277.185546875,-428.66094970703125,273.2368469238281,4.611486731317678,36,-430.9749450683594,273.050537109375,-428.66094970703125,273.2368469238281
2076,2077,2076,2077,-426.2790222167969,277.185546875,-426.2790222167969,277.185546875,0.0,-432.5029602050781,269.4109191894531,9.959028051513984,-423.5559387207031,275.4348449707031,-427.9576721191406,271.4635925292969,5.928414869448261,36,-433.98016357421875,273.4852600097656,-427.9576721191406,271.4635925292969
2077,2078,2077,2078,-423.5559387207031,275.4348449707031,-423.5559387207031,275.4348449707031,0.0,-427.82757568359375,261.32025146484375,14.746817696655135,-420.8418884277344,273.68994140625,-427.0525817871094,267.456298828125,8.799489291771291,36,-430.5216064453125,266.260986328125,-427.0525817871094,267.456298828125
2078,2079,2078,2079,-420.8418884277344,273.68994140625,-420.8418884277344,273.68994140625,0.0,-423.87335205078125,261.4742736816406,12.586195201724772,-417.8639221191406,271.775390625,-425.2110595703125,265.4486083984375,9.69580332250812,36,-426.42529296875,266.7807922363281,-425.2110595703125,265.4486083984375
2079,2080,2079,2080,-417.8639221191406,271.775390625,-417.8639221191406,271.775390625,0.0,-423.27166748046875,261.3592224121094,11.736280080681396,-415.2197570800781,270.09002685546875,-425.04296875,263.428955078125,11.86867156572355,36,-428.1895446777344,264.48712158203125,-425.04296875,263.428955078125
2080,2081,2080,2081,-415.2197570800781,270.09002685546875,-415.2197570800781,270.09002685546875,0.0,-420.457275390625,258.76910400390625,12.473768166209592,-412.3179931640625,268.240478515625,-424.7087097167969,262.5917053222656,13.617580375390522,36,-426.25494384765625,264.3868408203125,-424.7087097167969,262.5917053222656
2081,2082,2081,2082,-412.3179931640625,268.240478515625,-412.3179931640625,268.240478515625,0.0,-420.83380126953125,259.1650695800781,12.445161109305548,-409.4284362792969,266.398681640625,-425.53387451171875,262.3089294433594,16.616594527561755,36,-428.09429931640625,264.64886474609375,-425.53387451171875,262.3089294433594
2082,2083,2082,2083,-409.4284362792969,266.398681640625,-409.4284362792969,266.398681640625,0.0,-418.1947021484375,258.62457275390625,11.716833457509724,-406.61199951171875,264.6056823730469,-424.21624755859375,260.9168395996094,17.986581395669504,36,-423.9223327636719,261.26861572265625,-424.21624755859375,260.9168395996094
2083,2084,2083,2084,-406.61199951171875,264.6056823730469,-406.61199951171875,264.6056823730469,0.0,-416.3716735839844,256.6853332519531,12.569135538964659,-403.79510498046875,262.8123779296875,-423.3802795410156,257.465087890625,20.302033723963458,36,-423.5491943359375,255.397216796875,-423.3802795410156,257.465087890625
2084,2085,2084,2085,-403.79510498046875,262.8123779296875,-403.79510498046875,262.8123779296875,0.0,-415.1928405761719,257.7599792480469,12.467361755712473,-400.9826965332031,261.0219421386719,-422.1058044433594,255.7476806640625,21.77162193973279,36,-421.6388244628906,256.2973937988281,-422.1058044433594,255.7476806640625
2085,2086,2085,2086,-400.9826965332031,261.0219421386719,-400.9826965332031,261.0219421386719,0.0,-410.4435729980469,256.2251892089844,10.607404119363983,-398.2017822265625,259.2135314941406,-419.6728515625,254.505126953125,21.981262287468663,36,-416.138671875,255.5616912841797,-419.6728515625,254.505126953125
2086,2087,2086,2087,-398.2017822265625,259.2135314941406,-398.2017822265625,259.2135314941406,0.0,-401.08282470703125,258.7156066894531,2.9237535609877607,-395.4093017578125,257.3976135253906,-414.234619140625,255.92425537109375,18.882885341346952,36,-405.5614929199219,260.8252868652344,-414.234619140625,255.92425537109375
2087,2088,2087,2088,-395.4093017578125,257.3976135253906,-395.4093017578125,257.3976135253906,0.0,-394.82635498046875,258.8197937011719,1.5370176959295723,-392.62890625,255.5895538330078,-405.4051208496094,258.02008056640625,13.005349656854145,36,-397.5486145019531,262.71630859375,-405.4051208496094,258.02008056640625
2088,2089,2088,2089,-392.62890625,255.5895538330078,-392.62890625,255.5895538330078,0.0,-390.1701354980469,253.34408569335938,3.329816928426599,-389.9232177734375,253.8508758544922,-397.47576904296875,257.5375061035156,8.404300879425529,36,-393.0975036621094,256.9964599609375,-397.47576904296875,257.5375061035156
2089,2090,2089,2090,-389.9232177734375,253.8508758544922,-389.9232177734375,253.8508758544922,0.0,-389.7066345214844,252.60693359375,1.262656189580907,-387.2144470214844,252.11019897460938,-392.048828125,256.35040283203125,6.430440840760787,36,-391.6207580566406,254.7990264892578,-392.048828125,256.35040283203125
2090,2091,2090,2091,-387.2144470214844,252.11019897460938,-387.2144470214844,252.11019897460938,0.0,-387.733642578125,252.84197998046875,0.897255519109204,-384.24444580078125,250.20169067382812,-387.8410339355469,256.1051940917969,6.91279963669609,36,-389.38677978515625,256.4712219238281,-387.8410339355469,256.1051940917969
2091,2092,2091,2092,-384.24444580078125,250.20169067382812,-384.24444580078125,250.20169067382812,0.0,-387.4732971191406,247.67918395996094,4.097379767311801,-379.8360595703125,247.40005493164062,-385.28082275390625,253.75244140625,8.36649628268716,36,-388.8232727050781,250.7141571044922,-385.28082275390625,253.75244140625
2092,2093,2092,2093,-379.8360595703125,247.40005493164062,-379.8360595703125,247.40005493164062,0.0,-383.9949645996094,247.26710510253906,4.1610295240203445,-375.81915283203125,244.8472137451172,-382.2271423339844,251.84048461914062,9.485155084372948,36,-384.2703552246094,250.23858642578125,-382.2271423339844,251.84048461914062
2093,2094,2093,2094,-375.81915283203125,244.8472137451172,-375.81915283203125,244.8472137451172,0.0,-378.90399169921875,241.83607482910156,4.310822242688094,-372.8261413574219,242.93785095214844,-378.1590270996094,247.98402404785156,7.341902563438498,36,-378.0813293457031,244.36830139160156,-378.1590270996094,247.98402404785156
2094,2095,2094,2095,-372.8261413574219,242.93785095214844,-372.8261413574219,242.93785095214844,0.0,-373.9277648925781,241.13314819335938,2.1143619512257135,-370.09783935546875,241.19735717773438,-374.02001953125,244.43112182617188,5.08337792543261,36,-373.8599548339844,241.92794799804688,-374.02001953125,244.43112182617188
